date,state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
05-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,14.0,10.0,17.0
06-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,10.0,9.0
06-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,10.0,9.0
06-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,5.0
06-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,23.0
06-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,4.0,0.0,0.0
06-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,11.0,7.0
06-11-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,16.0,25.0,20.0
06-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,14.0,9.0,9.0
06-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,14.0,9.0,9.0
07-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,1.0
07-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,1.0
07-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,14.0
07-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,14.0
07-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,13.0
07-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,13.0
07-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,8.0,0.0,0.0
07-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,9.0,17.0
07-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,7.0,16.0,25.0
07-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,10.0,0.0,0.0
08-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,13.0
08-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,6.0
08-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,17.0,4.0,12.0
08-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,17.0,4.0,12.0
08-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,15.0
08-11-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,8.0,0.0,0.0
08-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,11.0,16.0
08-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,11.0,16.0
09-06-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,0.0,0.0,0.0,0.0
09-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,9.0
09-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,12.0,8.0,9.0
09-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,12.0,8.0,9.0
09-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,9.0
09-11-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,2.0,8.0,2.0,0.0
09-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,19.0,6.0,16.0
10-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,16.0
10-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,16.0
10-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,11.0
10-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,11.0
10-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,0.0,0.0
10-11-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,26.0,8.0,23.0
10-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,19.0,0.0,0.0
11-06-2025,Maharashtra,Thane,400602,2.0,2.0,0.0,0.0,0.0,3.0,9.0
11-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,11.0
11-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,10.0
11-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,10.0
11-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,6.0,15.0
11-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,6.0,15.0
11-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,4.0
11-11-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,32.0,0.0,0.0
11-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,8.0,23.0,15.0
11-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,8.0,23.0,15.0
12-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,4.0
12-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,7.0
12-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,7.0
12-09-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,15.0,10.0,5.0
12-09-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,15.0,10.0,5.0
12-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12-11-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,0.0,29.0,12.0,15.0
12-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,13.0,0.0,0.0
13-06-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,0.0,3.0,25.0
13-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,9.0,12.0,15.0
13-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,9.0,12.0,15.0
13-10-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,4.0,2.0,12.0
13-11-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,0.0,19.0,6.0,12.0
13-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,13.0,4.0,4.0
14-06-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,0.0,10.0,29.0
14-09-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,1.0,4.0,1.0,1.0
14-09-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,1.0,4.0,1.0,1.0
14-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,12.0
14-11-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,14.0,7.0,16.0
14-11-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,1.0,14.0,7.0,16.0
14-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,2.0,1.0,0.0
14-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,2.0,1.0,0.0
15-06-2025,Maharashtra,Thane,400602,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,12.0
15-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,12.0
15-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15-09-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,0.0,14.0,0.0,0.0
15-10-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,15.0,0.0,0.0
15-11-2025,Maharashtra,Thane,400602,8.0,0.0,0.0,0.0,24.0,17.0,26.0
15-12-2025,Maharashtra,Thane,400602,4.0,0.0,7.0,1.0,11.0,9.0,9.0
15-12-2025,Maharashtra,Thane,400602,4.0,0.0,7.0,1.0,11.0,9.0,9.0
16-06-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,6.0,16.0,18.0
16-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,6.0,16.0,18.0
16-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,15.0,25.0,21.0
16-11-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,0.0,12.0,4.0,12.0
16-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,14.0,8.0,12.0
17-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,10.0
17-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,10.0
17-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,7.0,23.0
17-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,2.0,11.0,23.0,16.0
17-10-2025,Maharashtra,Thane,400602,3.0,1.0,0.0,1.0,3.0,0.0,0.0
17-11-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,2.0,30.0,0.0,0.0
17-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,16.0,0.0,0.0
18-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,26.0
18-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,9.0,15.0,13.0
18-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,9.0,15.0,13.0
18-10-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,1.0,8.0,2.0,5.0
18-11-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,28.0,0.0,0.0
18-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,4.0,12.0,0.0,0.0
19-06-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,7.0
19-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,3.0
19-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,10.0,17.0,13.0
19-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,12.0,0.0,2.0
19-11-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,0.0,18.0,9.0,17.0
19-11-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,0.0,18.0,9.0,17.0
19-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,11.0,9.0,13.0
19-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,11.0,9.0,13.0
20-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,13.0
20-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,9.0
20-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,9.0
20-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,8.0
20-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,3.0,7.0,0.0,0.0
20-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,21.0,13.0,20.0
20-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,13.0,0.0,0.0
21-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,7.0,9.0
21-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,7.0,9.0
21-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,11.0
21-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,11.0
21-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,1.0,0.0,4.0
21-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,19.0,12.0,22.0
21-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,19.0,12.0,22.0
21-12-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,3.0,0.0,3.0
22-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,12.0
22-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,12.0
22-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,8.0,11.0
22-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,8.0,11.0
22-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,1.0
22-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,2.0,20.0,10.0,15.0
22-12-2025,Maharashtra,Thane,400602,4.0,0.0,0.0,0.0,10.0,4.0,7.0
22-12-2025,Maharashtra,Thane,400602,4.0,0.0,0.0,0.0,10.0,4.0,7.0
23-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,6.0
23-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,6.0
23-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,6.0
23-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,6.0
23-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,8.0
23-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,8.0
23-09-2025,Maharashtra,Thane,400602,2.0,1.0,0.0,0.0,0.0,0.0,0.0
23-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,15.0,7.0,6.0
23-12-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,18.0,1.0,16.0
24-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,2.0
24-09-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24-10-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,2.0,16.0,3.0,25.0
24-10-2025,Maharashtra,Thane,400602,0.0,1.0,0.0,2.0,16.0,3.0,25.0
24-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,18.0,0.0,0.0
24-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,15.0,5.0,12.0
24-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,15.0,5.0,12.0
25-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,6.0
25-10-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,5.0,0.0,0.0
25-11-2025,Maharashtra,Thane,400602,1.0,1.0,0.0,0.0,24.0,11.0,18.0
25-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,5.0,0.0,5.0
25-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,5.0,0.0,5.0
26-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,8.0
26-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,8.0
26-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,6.0
26-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,6.0
26-09-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,0.0,0.0,11.0,10.0
26-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,11.0,0.0,0.0
26-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,11.0,0.0,0.0
26-12-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,12.0,13.0,21.0
26-12-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,1.0,12.0,13.0,21.0
27-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,0.0,15.0,5.0
27-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,0.0,15.0,5.0
27-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,7.0,0.0,0.0
27-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,3.0,11.0,2.0,8.0
27-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,3.0,11.0,2.0,8.0
27-12-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,17.0,11.0,18.0
28-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,1.0,16.0
28-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,10.0
28-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,6.0,10.0
28-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,3.0
28-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,3.0
28-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,4.0
28-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,4.0
28-10-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,7.0,18.0,14.0
28-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,12.0,6.0,19.0
28-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,12.0,6.0,19.0
28-12-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,11.0,2.0,1.0
29-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,4.0
29-09-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,0.0,12.0,4.0
29-10-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,0.0,24.0,0.0,0.0
29-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,1.0,13.0,8.0,13.0
29-12-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,21.0,5.0,10.0
29-12-2025,Maharashtra,Thane,400602,1.0,0.0,0.0,0.0,21.0,5.0,10.0
30-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,3.0,10.0
30-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,13.0
30-06-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,13.0
30-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,4.0,6.0
30-09-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,10.0,8.0
30-10-2025,Maharashtra,Thane,400602,3.0,0.0,0.0,1.0,15.0,0.0,0.0
30-11-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,5.0,0.0,5.0
31-05-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,5.0,8.0
31-07-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,2.0,20.0
31-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31-08-2025,Maharashtra,Thane,400602,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31-10-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,3.0,13.0,19.0,19.0
31-12-2025,Maharashtra,Thane,400602,2.0,0.0,0.0,0.0,9.0,0.0,0.0
01-01-2026,Maharashtra,Thane,400603,1.0,0.0,0.0,0.0,2.0,19.0,14.0
01-03-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,15.0,254.0,84.0,282.0
01-03-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,15.0,254.0,84.0,282.0
01-04-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,133.0,290.0
01-05-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,164.0,317.0
01-05-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,164.0,317.0
01-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,1.0,0.0
01-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,1.0,0.0
01-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,7.0,17.0
01-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,7.0,17.0
01-09-2025,Maharashtra,Thane,400603,1.0,1.0,0.0,0.0,5.0,0.0,0.0
01-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,5.0,6.0
01-11-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,16.0,14.0,15.0
01-11-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,16.0,14.0,15.0
01-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,14.0,5.0,19.0
01-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,14.0,5.0,19.0
02-01-2026,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,9.0,4.0,21.0
02-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,6.0,14.0
02-08-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,1.0,4.0
02-08-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,1.0,4.0
02-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,7.0,0.0,0.0
02-11-2025,Maharashtra,Thane,400603,1.0,1.0,0.0,0.0,3.0,2.0,2.0
02-11-2025,Maharashtra,Thane,400603,1.0,1.0,0.0,0.0,3.0,2.0,2.0
02-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,9.0,6.0,15.0
03-01-2026,Maharashtra,Thane,400603,0.0,0.0,1.0,0.0,2.0,3.0,3.0
03-01-2026,Maharashtra,Thane,400603,0.0,0.0,1.0,0.0,2.0,3.0,3.0
03-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,13.0,19.0
03-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,2.0,4.0
03-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,1.0,3.0,0.0,0.0
03-11-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,2.0,7.0,0.0,0.0
03-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,1.0,4.0,0.0,0.0
04-08-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,5.0,9.0
04-09-2025,Maharashtra,Thane,400603,3.0,0.0,0.0,2.0,8.0,0.0,0.0
04-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,6.0,4.0
04-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,6.0,4.0
04-11-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,7.0,13.0,28.0
04-11-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,7.0,13.0,28.0
04-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,11.0,7.0,19.0
05-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,3.0,8.0
05-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,6.0,0.0,5.0
05-11-2025,Maharashtra,Thane,400603,1.0,1.0,0.0,2.0,7.0,0.0,0.0
05-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,4.0,0.0,0.0
06-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,9.0,19.0
06-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,9.0,19.0
06-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,2.0,2.0
06-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,2.0,2.0
06-08-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,2.0,11.0
06-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,4.0,3.0,9.0
06-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,4.0,3.0,9.0
06-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,14.0,21.0
06-11-2025,Maharashtra,Thane,400603,4.0,1.0,0.0,1.0,11.0,0.0,0.0
06-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,9.0,6.0,10.0
07-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,0.0,10.0
07-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,0.0,10.0
07-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,3.0,9.0
07-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,3.0,9.0
07-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,9.0,16.0
07-11-2025,Maharashtra,Thane,400603,1.0,0.0,0.0,1.0,14.0,12.0,26.0
07-11-2025,Maharashtra,Thane,400603,1.0,0.0,0.0,1.0,14.0,12.0,26.0
07-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,1.0,0.0,1.0
07-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,1.0,0.0,1.0
08-06-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,0.0,2.0
08-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,3.0,18.0
08-08-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,6.0,13.0
08-09-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,3.0,3.0,10.0
08-11-2025,Maharashtra,Thane,400603,1.0,0.0,0.0,2.0,10.0,0.0,0.0
08-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,14.0,12.0,20.0
09-06-2025,Maharashtra,Thane,400603,1.0,0.0,0.0,0.0,0.0,7.0,15.0
09-07-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,2.0,13.0
09-09-2025,Maharashtra,Thane,400603,1.0,1.0,0.0,0.0,9.0,1.0,15.0
09-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,12.0,19.0
09-10-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,0.0,12.0,19.0
09-11-2025,Maharashtra,Thane,400603,1.0,0.0,0.0,0.0,3.0,0.0,3.0
09-12-2025,Maharashtra,Thane,400603,0.0,0.0,0.0,0.0,18.0,6.0,14.0
