date,state,district,pincode,bio_age_5_17,bio_age_17_
23-05-2025,Maharashtra,Thane,401702,0,3
23-05-2025,Maharashtra,Thane,401702,0,3
23-05-2025,Maharashtra,Thane,401703,0,1
23-05-2025,Maharashtra,Thane,401703,0,1
23-05-2025,Maharashtra,Thane,421002,12,17
23-05-2025,Maharashtra,Thane,421002,12,17
23-05-2025,Maharashtra,Thane,421003,0,1
23-05-2025,Maharashtra,Thane,421003,0,1
23-05-2025,Maharashtra,Thane,421005,11,20
23-05-2025,Maharashtra,Thane,421005,11,20
23-05-2025,Maharashtra,Thane,421101,10,10
23-05-2025,Maharashtra,Thane,421101,10,10
23-05-2025,Maharashtra,Thane,421102,2,12
23-05-2025,Maharashtra,Thane,421102,2,12
23-05-2025,Maharashtra,Thane,421103,1,2
23-05-2025,Maharashtra,Thane,421202,11,25
23-05-2025,Maharashtra,Thane,421202,11,25
23-05-2025,Maharashtra,Thane,421203,3,8
23-05-2025,Maharashtra,Thane,421203,3,8
23-05-2025,Maharashtra,Thane,421204,19,37
23-05-2025,Maharashtra,Thane,421204,19,37
23-05-2025,Maharashtra,Thane,421306,36,76
23-05-2025,Maharashtra,Thane,421306,36,76
23-05-2025,Maharashtra,Thane,421308,5,16
23-05-2025,Maharashtra,Thane,421308,5,16
23-05-2025,Maharashtra,Thane,421311,0,4
23-05-2025,Maharashtra,Thane,421311,0,4
23-05-2025,Maharashtra,Thane,421401,7,22
23-05-2025,Maharashtra,Thane,421401,7,22
23-05-2025,Maharashtra,Thane,421402,4,4
23-05-2025,Maharashtra,Thane,421402,4,4
23-05-2025,Maharashtra,Thane,421403,4,3
23-05-2025,Maharashtra,Thane,421403,4,3
23-05-2025,Maharashtra,Thane,421501,13,29
23-05-2025,Maharashtra,Thane,421503,22,26
23-05-2025,Maharashtra,Thane,421503,22,26
23-05-2025,Maharashtra,Thane,421505,5,9
23-05-2025,Maharashtra,Thane,421505,5,9
23-05-2025,Maharashtra,Thane,421603,1,1
23-05-2025,Maharashtra,Thane,421603,1,1
23-05-2025,Maharashtra,Thane,421605,5,11
24-05-2025,Maharashtra,Thane,400601,6,25
24-05-2025,Maharashtra,Thane,400603,3,14
24-05-2025,Maharashtra,Thane,400605,6,26
24-05-2025,Maharashtra,Thane,400605,6,26
24-05-2025,Maharashtra,Thane,400606,27,53
24-05-2025,Maharashtra,Thane,400606,27,53
24-05-2025,Maharashtra,Thane,400610,4,7
24-05-2025,Maharashtra,Thane,400610,4,7
24-05-2025,Maharashtra,Thane,400612,40,106
24-05-2025,Maharashtra,Thane,400708,13,35
24-05-2025,Maharashtra,Thane,400708,13,35
24-05-2025,Maharashtra,Thane,400710,0,5
24-05-2025,Maharashtra,Thane,401103,0,1
24-05-2025,Maharashtra,Thane,401103,0,1
24-05-2025,Maharashtra,Thane,401106,6,7
24-05-2025,Maharashtra,Thane,401106,6,7
24-05-2025,Maharashtra,Thane,401202,1,4
24-05-2025,Maharashtra,Thane,401204,1,7
24-05-2025,Maharashtra,Thane,401204,1,7
24-05-2025,Maharashtra,Thane,401207,0,1
24-05-2025,Maharashtra,Thane,401209,3,30
24-05-2025,Maharashtra,Thane,401301,1,2
24-05-2025,Maharashtra,Thane,401302,0,1
24-05-2025,Maharashtra,Thane,401303,3,11
24-05-2025,Maharashtra,Thane,401404,0,2
24-05-2025,Maharashtra,Thane,401404,0,2
24-05-2025,Maharashtra,Thane,401501,0,7
24-05-2025,Maharashtra,Thane,401501,0,7
24-05-2025,Maharashtra,Thane,401502,0,2
24-05-2025,Maharashtra,Thane,401601,0,1
24-05-2025,Maharashtra,Thane,401601,0,1
24-05-2025,Maharashtra,Thane,401603,1,5
24-05-2025,Maharashtra,Thane,401603,1,5
24-05-2025,Maharashtra,Thane,401604,1,5
24-05-2025,Maharashtra,Thane,401604,1,5
24-05-2025,Maharashtra,Thane,401605,0,4
24-05-2025,Maharashtra,Thane,401606,0,2
24-05-2025,Maharashtra,Thane,401606,0,2
24-05-2025,Maharashtra,Thane,401702,0,1
24-05-2025,Maharashtra,Thane,421001,4,9
24-05-2025,Maharashtra,Thane,421001,4,9
24-05-2025,Maharashtra,Thane,421002,9,26
24-05-2025,Maharashtra,Thane,421003,0,5
24-05-2025,Maharashtra,Thane,421003,0,5
24-05-2025,Maharashtra,Thane,421004,5,20
24-05-2025,Maharashtra,Thane,421004,5,20
24-05-2025,Maharashtra,Thane,421102,2,8
24-05-2025,Maharashtra,Thane,421102,2,8
24-05-2025,Maharashtra,Thane,421103,0,4
24-05-2025,Maharashtra,Thane,421103,0,4
24-05-2025,Maharashtra,Thane,421201,14,48
24-05-2025,Maharashtra,Thane,421201,14,48
24-05-2025,Maharashtra,Thane,421204,12,27
24-05-2025,Maharashtra,Thane,421204,12,27
24-05-2025,Maharashtra,Thane,421305,10,27
24-05-2025,Maharashtra,Thane,421305,10,27
24-05-2025,Maharashtra,Thane,421306,12,51
24-05-2025,Maharashtra,Thane,421306,12,51
24-05-2025,Maharashtra,Thane,421308,4,10
24-05-2025,Maharashtra,Thane,421308,4,10
24-05-2025,Maharashtra,Thane,421312,0,3
24-05-2025,Maharashtra,Thane,421401,6,12
24-05-2025,Maharashtra,Thane,421401,6,12
24-05-2025,Maharashtra,Thane,421502,0,3
24-05-2025,Maharashtra,Thane,421502,0,3
24-05-2025,Maharashtra,Thane,421503,13,48
24-05-2025,Maharashtra,Thane,421503,13,48
24-05-2025,Maharashtra,Thane,421506,0,3
24-05-2025,Maharashtra,Thane,421506,0,3
24-05-2025,Maharashtra,Thane,421601,10,12
24-05-2025,Maharashtra,Thane,421601,10,12
24-05-2025,Maharashtra,Thane,421605,2,2
25-05-2025,Maharashtra,Thane,400601,5,17
25-05-2025,Maharashtra,Thane,400602,0,6
25-05-2025,Maharashtra,Thane,400603,0,1
25-05-2025,Maharashtra,Thane,400603,0,1
25-05-2025,Maharashtra,Thane,400604,2,4
25-05-2025,Maharashtra,Thane,400605,4,11
25-05-2025,Maharashtra,Thane,400605,4,11
25-05-2025,Maharashtra,Thane,400606,10,29
25-05-2025,Maharashtra,Thane,400606,10,29
25-05-2025,Maharashtra,Thane,400615,2,12
25-05-2025,Maharashtra,Thane,400615,2,12
25-05-2025,Maharashtra,Thane,400701,0,9
25-05-2025,Maharashtra,Thane,400701,0,9
25-05-2025,Maharashtra,Thane,400703,2,5
25-05-2025,Maharashtra,Thane,400703,2,5
25-05-2025,Maharashtra,Thane,400705,2,10
25-05-2025,Maharashtra,Thane,400705,2,10
25-05-2025,Maharashtra,Thane,400706,5,8
25-05-2025,Maharashtra,Thane,400706,5,8
25-05-2025,Maharashtra,Thane,400708,5,2
25-05-2025,Maharashtra,Thane,400709,4,6
25-05-2025,Maharashtra,Thane,400709,4,6
25-05-2025,Maharashtra,Thane,400710,2,0
25-05-2025,Maharashtra,Thane,400710,2,0
25-05-2025,Maharashtra,Thane,401101,0,1
25-05-2025,Maharashtra,Thane,401101,0,1
25-05-2025,Maharashtra,Thane,401105,1,16
25-05-2025,Maharashtra,Thane,401107,5,13
25-05-2025,Maharashtra,Thane,401107,5,13
25-05-2025,Maharashtra,Thane,401203,0,1
25-05-2025,Maharashtra,Thane,401204,0,3
25-05-2025,Maharashtra,Thane,401204,0,3
25-05-2025,Maharashtra,Thane,401206,0,1
25-05-2025,Maharashtra,Thane,401301,0,1
25-05-2025,Maharashtra,Thane,401303,0,3
25-05-2025,Maharashtra,Thane,401303,0,3
25-05-2025,Maharashtra,Thane,401305,1,6
25-05-2025,Maharashtra,Thane,401601,0,1
25-05-2025,Maharashtra,Thane,401605,0,2
25-05-2025,Maharashtra,Thane,401606,0,2
25-05-2025,Maharashtra,Thane,421002,0,5
25-05-2025,Maharashtra,Thane,421002,0,5
25-05-2025,Maharashtra,Thane,421003,0,4
25-05-2025,Maharashtra,Thane,421102,4,3
25-05-2025,Maharashtra,Thane,421102,4,3
25-05-2025,Maharashtra,Thane,421103,0,2
25-05-2025,Maharashtra,Thane,421103,0,2
25-05-2025,Maharashtra,Thane,421201,4,10
25-05-2025,Maharashtra,Thane,421201,4,10
25-05-2025,Maharashtra,Thane,421203,2,1
25-05-2025,Maharashtra,Thane,421204,1,4
25-05-2025,Maharashtra,Thane,421204,1,4
25-05-2025,Maharashtra,Thane,421305,2,14
25-05-2025,Maharashtra,Thane,421305,2,14
25-05-2025,Maharashtra,Thane,421308,0,5
25-05-2025,Maharashtra,Thane,421308,0,5
25-05-2025,Maharashtra,Thane,421312,0,4
25-05-2025,Maharashtra,Thane,421312,0,4
25-05-2025,Maharashtra,Thane,421401,0,1
25-05-2025,Maharashtra,Thane,421501,0,1
25-05-2025,Maharashtra,Thane,421501,0,1
25-05-2025,Maharashtra,Thane,421502,0,1
25-05-2025,Maharashtra,Thane,421502,0,1
25-05-2025,Maharashtra,Thane,421503,0,1
25-05-2025,Maharashtra,Thane,421505,0,6
25-05-2025,Maharashtra,Thane,421601,0,1
25-05-2025,Maharashtra,Thane,421605,7,5
25-05-2025,Maharashtra,Thane,421605,7,5
26-05-2025,Maharashtra,Thane,400603,3,13
26-05-2025,Maharashtra,Thane,400603,3,13
26-05-2025,Maharashtra,Thane,400604,8,38
26-05-2025,Maharashtra,Thane,400604,8,38
26-05-2025,Maharashtra,Thane,400605,13,41
26-05-2025,Maharashtra,Thane,400605,13,41
26-05-2025,Maharashtra,Thane,400606,12,30
26-05-2025,Maharashtra,Thane,400606,12,30
26-05-2025,Maharashtra,Thane,400610,5,10
26-05-2025,Maharashtra,Thane,400610,5,10
26-05-2025,Maharashtra,Thane,400612,48,111
26-05-2025,Maharashtra,Thane,400612,48,111
26-05-2025,Maharashtra,Thane,400614,3,7
26-05-2025,Maharashtra,Thane,400614,3,7
26-05-2025,Maharashtra,Thane,400615,9,14
26-05-2025,Maharashtra,Thane,400615,9,14
26-05-2025,Maharashtra,Thane,400705,6,12
26-05-2025,Maharashtra,Thane,400705,6,12
26-05-2025,Maharashtra,Thane,400708,12,38
26-05-2025,Maharashtra,Thane,401102,1,8
26-05-2025,Maharashtra,Thane,401103,0,5
26-05-2025,Maharashtra,Thane,401104,0,3
26-05-2025,Maharashtra,Thane,401104,0,3
26-05-2025,Maharashtra,Thane,401107,33,61
26-05-2025,Maharashtra,Thane,401107,33,61
26-05-2025,Maharashtra,Thane,401202,0,7
26-05-2025,Maharashtra,Thane,401204,2,9
26-05-2025,Maharashtra,Thane,401207,2,3
26-05-2025,Maharashtra,Thane,401207,2,3
26-05-2025,Maharashtra,Thane,401208,0,8
26-05-2025,Maharashtra,Thane,401208,0,8
26-05-2025,Maharashtra,Thane,401209,3,32
26-05-2025,Maharashtra,Thane,401301,0,1
26-05-2025,Maharashtra,Thane,401301,0,1
26-05-2025,Maharashtra,Thane,401303,3,14
26-05-2025,Maharashtra,Thane,401303,3,14
26-05-2025,Maharashtra,Thane,401305,1,23
26-05-2025,Maharashtra,Thane,401401,0,1
26-05-2025,Maharashtra,Thane,401404,0,7
26-05-2025,Maharashtra,Thane,401404,0,7
26-05-2025,Maharashtra,Thane,401502,0,2
26-05-2025,Maharashtra,Thane,401502,0,2
26-05-2025,Maharashtra,Thane,401503,0,2
26-05-2025,Maharashtra,Thane,401506,0,1
26-05-2025,Maharashtra,Thane,401506,0,1
26-05-2025,Maharashtra,Thane,401601,0,3
26-05-2025,Maharashtra,Thane,401601,0,3
26-05-2025,Maharashtra,Thane,401603,0,14
26-05-2025,Maharashtra,Thane,401603,0,14
26-05-2025,Maharashtra,Thane,401605,1,16
26-05-2025,Maharashtra,Thane,401606,3,31
26-05-2025,Maharashtra,Thane,401606,3,31
26-05-2025,Maharashtra,Thane,401610,0,3
26-05-2025,Maharashtra,Thane,401610,0,3
26-05-2025,Maharashtra,Thane,401701,0,1
26-05-2025,Maharashtra,Thane,401701,0,1
26-05-2025,Maharashtra,Thane,401702,0,2
26-05-2025,Maharashtra,Thane,421003,0,3
26-05-2025,Maharashtra,Thane,421003,0,3
26-05-2025,Maharashtra,Thane,421004,14,28
26-05-2025,Maharashtra,Thane,421004,14,28
26-05-2025,Maharashtra,Thane,421005,6,19
26-05-2025,Maharashtra,Thane,421005,6,19
26-05-2025,Maharashtra,Thane,421101,7,21
26-05-2025,Maharashtra,Thane,421101,7,21
26-05-2025,Maharashtra,Thane,421102,4,4
26-05-2025,Maharashtra,Thane,421103,0,1
26-05-2025,Maharashtra,Thane,421201,21,38
26-05-2025,Maharashtra,Thane,421201,21,38
26-05-2025,Maharashtra,Thane,421203,4,6
26-05-2025,Maharashtra,Thane,421203,4,6
26-05-2025,Maharashtra,Thane,421305,12,21
26-05-2025,Maharashtra,Thane,421306,14,62
26-05-2025,Maharashtra,Thane,421306,14,62
26-05-2025,Maharashtra,Thane,421308,8,12
26-05-2025,Maharashtra,Thane,421308,8,12
26-05-2025,Maharashtra,Thane,421311,4,5
26-05-2025,Maharashtra,Thane,421311,4,5
26-05-2025,Maharashtra,Thane,421312,0,14
26-05-2025,Maharashtra,Thane,421312,0,14
26-05-2025,Maharashtra,Thane,421401,6,20
26-05-2025,Maharashtra,Thane,421401,6,20
26-05-2025,Maharashtra,Thane,421402,4,7
26-05-2025,Maharashtra,Thane,421402,4,7
26-05-2025,Maharashtra,Thane,421403,7,8
26-05-2025,Maharashtra,Thane,421403,7,8
26-05-2025,Maharashtra,Thane,421501,10,20
26-05-2025,Maharashtra,Thane,421503,21,25
26-05-2025,Maharashtra,Thane,421503,21,25
26-05-2025,Maharashtra,Thane,421506,0,1
26-05-2025,Maharashtra,Thane,421506,0,1
26-05-2025,Maharashtra,Thane,421601,17,31
26-05-2025,Maharashtra,Thane,421601,17,31
26-05-2025,Maharashtra,Thane,421602,7,14
26-05-2025,Maharashtra,Thane,421602,7,14
26-05-2025,Maharashtra,Thane,421604,0,1
27-05-2025,Maharashtra,Thane,400601,18,41
27-05-2025,Maharashtra,Thane,400601,18,41
27-05-2025,Maharashtra,Thane,400603,5,17
27-05-2025,Maharashtra,Thane,400604,24,70
27-05-2025,Maharashtra,Thane,400604,24,70
27-05-2025,Maharashtra,Thane,400608,5,5
27-05-2025,Maharashtra,Thane,400610,4,7
27-05-2025,Maharashtra,Thane,400610,4,7
27-05-2025,Maharashtra,Thane,400612,59,108
27-05-2025,Maharashtra,Thane,400612,59,108
27-05-2025,Maharashtra,Thane,400614,1,5
27-05-2025,Maharashtra,Thane,400614,1,5
27-05-2025,Maharashtra,Thane,400703,7,18
27-05-2025,Maharashtra,Thane,400705,8,12
27-05-2025,Maharashtra,Thane,400708,21,53
27-05-2025,Maharashtra,Thane,400709,10,16
27-05-2025,Maharashtra,Thane,400710,2,2
27-05-2025,Maharashtra,Thane,400710,2,2
27-05-2025,Maharashtra,Thane,401102,0,2
27-05-2025,Maharashtra,Thane,401102,0,2
27-05-2025,Maharashtra,Thane,401103,0,1
27-05-2025,Maharashtra,Thane,401105,19,32
27-05-2025,Maharashtra,Thane,401106,10,7
27-05-2025,Maharashtra,Thane,401107,37,95
27-05-2025,Maharashtra,Thane,401202,0,8
27-05-2025,Maharashtra,Thane,401203,2,4
27-05-2025,Maharashtra,Thane,401203,2,4
27-05-2025,Maharashtra,Thane,401206,1,1
27-05-2025,Maharashtra,Thane,401207,1,1
27-05-2025,Maharashtra,Thane,401207,1,1
27-05-2025,Maharashtra,Thane,401209,1,30
27-05-2025,Maharashtra,Thane,401209,1,30
27-05-2025,Maharashtra,Thane,401301,0,2
27-05-2025,Maharashtra,Thane,401301,0,2
27-05-2025,Maharashtra,Thane,401302,0,5
27-05-2025,Maharashtra,Thane,401302,0,5
27-05-2025,Maharashtra,Thane,401304,1,6
27-05-2025,Maharashtra,Thane,401304,1,6
27-05-2025,Maharashtra,Thane,401401,0,3
27-05-2025,Maharashtra,Thane,401402,0,1
27-05-2025,Maharashtra,Thane,401402,0,1
27-05-2025,Maharashtra,Thane,401405,0,2
27-05-2025,Maharashtra,Thane,401405,0,2
27-05-2025,Maharashtra,Thane,401501,2,17
27-05-2025,Maharashtra,Thane,401502,1,0
27-05-2025,Maharashtra,Thane,401502,1,0
27-05-2025,Maharashtra,Thane,401602,4,41
27-05-2025,Maharashtra,Thane,401603,0,11
27-05-2025,Maharashtra,Thane,401603,0,11
27-05-2025,Maharashtra,Thane,401604,1,5
27-05-2025,Maharashtra,Thane,401604,1,5
27-05-2025,Maharashtra,Thane,401605,0,15
27-05-2025,Maharashtra,Thane,401605,0,15
27-05-2025,Maharashtra,Thane,401610,0,6
27-05-2025,Maharashtra,Thane,401610,0,6
27-05-2025,Maharashtra,Thane,401703,1,0
27-05-2025,Maharashtra,Thane,401703,1,0
27-05-2025,Maharashtra,Thane,421001,6,23
27-05-2025,Maharashtra,Thane,421001,6,23
27-05-2025,Maharashtra,Thane,421003,1,1
27-05-2025,Maharashtra,Thane,421004,12,14
27-05-2025,Maharashtra,Thane,421101,7,5
27-05-2025,Maharashtra,Thane,421101,7,5
27-05-2025,Maharashtra,Thane,421102,12,19
27-05-2025,Maharashtra,Thane,421203,4,7
27-05-2025,Maharashtra,Thane,421203,4,7
27-05-2025,Maharashtra,Thane,421204,9,28
27-05-2025,Maharashtra,Thane,421301,53,116
27-05-2025,Maharashtra,Thane,421302,58,145
27-05-2025,Maharashtra,Thane,421302,58,145
27-05-2025,Maharashtra,Thane,421303,0,21
27-05-2025,Maharashtra,Thane,421303,0,21
27-05-2025,Maharashtra,Thane,421304,0,1
27-05-2025,Maharashtra,Thane,421305,11,22
27-05-2025,Maharashtra,Thane,421305,11,22
27-05-2025,Maharashtra,Thane,421306,45,77
27-05-2025,Maharashtra,Thane,421306,45,77
27-05-2025,Maharashtra,Thane,421312,1,9
27-05-2025,Maharashtra,Thane,421312,1,9
27-05-2025,Maharashtra,Thane,421501,18,31
27-05-2025,Maharashtra,Thane,421502,2,0
27-05-2025,Maharashtra,Thane,421502,2,0
27-05-2025,Maharashtra,Thane,421503,29,47
27-05-2025,Maharashtra,Thane,421506,1,0
27-05-2025,Maharashtra,Thane,421506,1,0
27-05-2025,Maharashtra,Thane,421604,0,1
27-05-2025,Maharashtra,Thane,421605,5,15
27-05-2025,Maharashtra,Thane,421605,5,15
28-05-2025,Maharashtra,Thane,400602,1,16
28-05-2025,Maharashtra,Thane,400603,6,17
28-05-2025,Maharashtra,Thane,400603,6,17
28-05-2025,Maharashtra,Thane,400605,7,33
28-05-2025,Maharashtra,Thane,400605,7,33
28-05-2025,Maharashtra,Thane,400608,2,4
28-05-2025,Maharashtra,Thane,400610,6,18
28-05-2025,Maharashtra,Thane,400612,56,108
28-05-2025,Maharashtra,Thane,400615,15,25
28-05-2025,Maharashtra,Thane,400703,19,15
28-05-2025,Maharashtra,Thane,400703,19,15
28-05-2025,Maharashtra,Thane,400705,6,15
28-05-2025,Maharashtra,Thane,400705,6,15
28-05-2025,Maharashtra,Thane,400706,14,21
28-05-2025,Maharashtra,Thane,401101,12,30
28-05-2025,Maharashtra,Thane,401101,12,30
28-05-2025,Maharashtra,Thane,401103,0,9
28-05-2025,Maharashtra,Thane,401105,21,39
28-05-2025,Maharashtra,Thane,401105,21,39
28-05-2025,Maharashtra,Thane,401203,0,6
28-05-2025,Maharashtra,Thane,401203,0,6
28-05-2025,Maharashtra,Thane,401208,0,25
28-05-2025,Maharashtra,Thane,401208,0,25
28-05-2025,Maharashtra,Thane,401209,3,24
28-05-2025,Maharashtra,Thane,401209,3,24
28-05-2025,Maharashtra,Thane,401302,1,3
28-05-2025,Maharashtra,Thane,401303,4,20
28-05-2025,Maharashtra,Thane,401402,0,1
28-05-2025,Maharashtra,Thane,401402,0,1
28-05-2025,Maharashtra,Thane,401403,1,11
28-05-2025,Maharashtra,Thane,401403,1,11
28-05-2025,Maharashtra,Thane,401405,0,2
28-05-2025,Maharashtra,Thane,401501,1,5
28-05-2025,Maharashtra,Thane,401501,1,5
28-05-2025,Maharashtra,Thane,401502,0,1
28-05-2025,Maharashtra,Thane,401503,0,1
28-05-2025,Maharashtra,Thane,401503,0,1
28-05-2025,Maharashtra,Thane,401602,2,55
28-05-2025,Maharashtra,Thane,401602,2,55
28-05-2025,Maharashtra,Thane,401603,0,5
28-05-2025,Maharashtra,Thane,401603,0,5
28-05-2025,Maharashtra,Thane,401605,0,12
28-05-2025,Maharashtra,Thane,401605,0,12
28-05-2025,Maharashtra,Thane,401606,2,31
28-05-2025,Maharashtra,Thane,401606,2,31
28-05-2025,Maharashtra,Thane,401608,0,1
28-05-2025,Maharashtra,Thane,401608,0,1
28-05-2025,Maharashtra,Thane,401610,0,1
28-05-2025,Maharashtra,Thane,401610,0,1
28-05-2025,Maharashtra,Thane,401703,0,1
28-05-2025,Maharashtra,Thane,401703,0,1
28-05-2025,Maharashtra,Thane,421001,2,7
28-05-2025,Maharashtra,Thane,421001,2,7
28-05-2025,Maharashtra,Thane,421002,12,26
28-05-2025,Maharashtra,Thane,421003,1,3
28-05-2025,Maharashtra,Thane,421004,9,25
28-05-2025,Maharashtra,Thane,421004,9,25
28-05-2025,Maharashtra,Thane,421005,10,8
28-05-2025,Maharashtra,Thane,421202,14,17
28-05-2025,Maharashtra,Thane,421203,8,6
28-05-2025,Maharashtra,Thane,421203,8,6
28-05-2025,Maharashtra,Thane,421204,12,20
28-05-2025,Maharashtra,Thane,421301,59,97
28-05-2025,Maharashtra,Thane,421302,52,150
28-05-2025,Maharashtra,Thane,421302,52,150
28-05-2025,Maharashtra,Thane,421305,7,27
28-05-2025,Maharashtra,Thane,421308,2,10
28-05-2025,Maharashtra,Thane,421308,2,10
28-05-2025,Maharashtra,Thane,421311,8,10
28-05-2025,Maharashtra,Thane,421311,8,10
28-05-2025,Maharashtra,Thane,421402,0,1
28-05-2025,Maharashtra,Thane,421403,6,11
28-05-2025,Maharashtra,Thane,421503,25,65
28-05-2025,Maharashtra,Thane,421503,25,65
28-05-2025,Maharashtra,Thane,421505,7,11
28-05-2025,Maharashtra,Thane,421505,7,11
28-05-2025,Maharashtra,Thane,421506,0,3
28-05-2025,Maharashtra,Thane,421506,0,3
28-05-2025,Maharashtra,Thane,421602,11,16
28-05-2025,Maharashtra,Thane,421602,11,16
28-05-2025,Maharashtra,Thane,421604,0,1
29-05-2025,Maharashtra,Thane,400604,19,51
29-05-2025,Maharashtra,Thane,400606,14,56
29-05-2025,Maharashtra,Thane,400606,14,56
29-05-2025,Maharashtra,Thane,400608,4,3
29-05-2025,Maharashtra,Thane,400608,4,3
29-05-2025,Maharashtra,Thane,400612,43,135
29-05-2025,Maharashtra,Thane,400612,43,135
29-05-2025,Maharashtra,Thane,400615,14,27
29-05-2025,Maharashtra,Thane,400615,14,27
29-05-2025,Maharashtra,Thane,400701,15,33
29-05-2025,Maharashtra,Thane,400705,8,13
29-05-2025,Maharashtra,Thane,400705,8,13
29-05-2025,Maharashtra,Thane,400708,21,45
29-05-2025,Maharashtra,Thane,400708,21,45
29-05-2025,Maharashtra,Thane,400709,20,33
29-05-2025,Maharashtra,Thane,401101,17,36
29-05-2025,Maharashtra,Thane,401104,0,1
29-05-2025,Maharashtra,Thane,401105,22,33
29-05-2025,Maharashtra,Thane,401107,45,67
29-05-2025,Maharashtra,Thane,401107,45,67
29-05-2025,Maharashtra,Thane,401202,1,10
29-05-2025,Maharashtra,Thane,401202,1,10
29-05-2025,Maharashtra,Thane,401206,0,2
29-05-2025,Maharashtra,Thane,401207,0,2
29-05-2025,Maharashtra,Thane,401208,2,18
29-05-2025,Maharashtra,Thane,401209,2,33
29-05-2025,Maharashtra,Thane,401209,2,33
29-05-2025,Maharashtra,Thane,401301,1,4
29-05-2025,Maharashtra,Thane,401302,1,4
29-05-2025,Maharashtra,Thane,401302,1,4
29-05-2025,Maharashtra,Thane,401303,1,11
29-05-2025,Maharashtra,Thane,401401,0,3
29-05-2025,Maharashtra,Thane,401401,0,3
29-05-2025,Maharashtra,Thane,401402,0,1
29-05-2025,Maharashtra,Thane,401402,0,1
29-05-2025,Maharashtra,Thane,401404,2,13
29-05-2025,Maharashtra,Thane,401404,2,13
29-05-2025,Maharashtra,Thane,401405,0,1
29-05-2025,Maharashtra,Thane,401405,0,1
29-05-2025,Maharashtra,Thane,401501,4,20
29-05-2025,Maharashtra,Thane,401501,4,20
29-05-2025,Maharashtra,Thane,401502,0,4
29-05-2025,Maharashtra,Thane,401503,0,6
29-05-2025,Maharashtra,Thane,401601,0,2
29-05-2025,Maharashtra,Thane,401601,0,2
29-05-2025,Maharashtra,Thane,401602,4,56
29-05-2025,Maharashtra,Thane,401602,4,56
29-05-2025,Maharashtra,Thane,401603,0,9
29-05-2025,Maharashtra,Thane,401603,0,9
29-05-2025,Maharashtra,Thane,401606,0,12
29-05-2025,Maharashtra,Thane,401606,0,12
29-05-2025,Maharashtra,Thane,401607,3,24
29-05-2025,Maharashtra,Thane,401607,3,24
29-05-2025,Maharashtra,Thane,401610,0,1
29-05-2025,Maharashtra,Thane,401610,0,1
29-05-2025,Maharashtra,Thane,401701,0,2
29-05-2025,Maharashtra,Thane,401702,0,3
29-05-2025,Maharashtra,Thane,401702,0,3
29-05-2025,Maharashtra,Thane,421002,12,32
29-05-2025,Maharashtra,Thane,421002,12,32
29-05-2025,Maharashtra,Thane,421004,7,18
29-05-2025,Maharashtra,Thane,421004,7,18
29-05-2025,Maharashtra,Thane,421005,1,17
29-05-2025,Maharashtra,Thane,421201,33,48
29-05-2025,Maharashtra,Thane,421203,5,20
29-05-2025,Maharashtra,Thane,421203,5,20
29-05-2025,Maharashtra,Thane,421301,73,114
29-05-2025,Maharashtra,Thane,421301,73,114
29-05-2025,Maharashtra,Thane,421303,0,15
29-05-2025,Maharashtra,Thane,421303,0,15
29-05-2025,Maharashtra,Thane,421312,1,6
29-05-2025,Maharashtra,Thane,421312,1,6
29-05-2025,Maharashtra,Thane,421401,20,28
29-05-2025,Maharashtra,Thane,421402,0,2
29-05-2025,Maharashtra,Thane,421402,0,2
29-05-2025,Maharashtra,Thane,421403,8,8
29-05-2025,Maharashtra,Thane,421403,8,8
29-05-2025,Maharashtra,Thane,421501,10,25
29-05-2025,Maharashtra,Thane,421502,3,1
29-05-2025,Maharashtra,Thane,421502,3,1
29-05-2025,Maharashtra,Thane,421503,27,54
29-05-2025,Maharashtra,Thane,421503,27,54
29-05-2025,Maharashtra,Thane,421505,11,11
29-05-2025,Maharashtra,Thane,421506,3,1
29-05-2025,Maharashtra,Thane,421601,24,27
