date,state,district,pincode,demo_age_5_17,demo_age_17_
28-10-2025,Maharashtra,Thane,401603,0,84
28-10-2025,Maharashtra,Thane,401610,0,1
28-10-2025,Maharashtra,Thane,421002,3,49
28-10-2025,Maharashtra,Thane,421004,3,33
28-10-2025,Maharashtra,Thane,421203,1,15
28-10-2025,Maharashtra,Thane,421302,20,353
28-10-2025,Maharashtra,Thane,421311,4,10
28-10-2025,Maharashtra,Thane,421403,2,56
28-10-2025,Maharashtra,Thane,421601,4,133
30-10-2025,Maharashtra,Thane,421502,0,1
01-11-2025,Maharashtra,Thane,401702,0,1
02-11-2025,Maharashtra,Thane,401302,0,2
03-11-2025,Maharashtra,Thane,401401,0,1
10-12-2025,Maharashtra,Thane,401703,0,1
14-12-2025,Maharashtra,Thane,401302,0,2
14-12-2025,Maharashtra,Thane,401401,0,5
14-12-2025,Maharashtra,Thane,401603,0,5
21-12-2025,Maharashtra,Thane,400605,1,19
21-12-2025,Maharashtra,Thane,400606,3,9
21-12-2025,Maharashtra,Thane,400614,2,6
21-12-2025,Maharashtra,Thane,400703,1,8
21-12-2025,Maharashtra,Thane,401501,0,1
21-12-2025,Maharashtra,Thane,401602,0,1
21-12-2025,Maharashtra,Thane,421002,2,9
21-12-2025,Maharashtra,Thane,421005,1,5
21-12-2025,Maharashtra,Thane,421203,0,10
21-12-2025,Maharashtra,Thane,421305,0,19
21-12-2025,Maharashtra,Thane,421308,1,4
22-12-2025,Maharashtra,Thane,400601,5,44
22-12-2025,Maharashtra,Thane,400602,0,10
22-12-2025,Maharashtra,Thane,401204,0,7
22-12-2025,Maharashtra,Thane,401207,0,4
22-12-2025,Maharashtra,Thane,401208,0,21
22-12-2025,Maharashtra,Thane,401209,0,25
22-12-2025,Maharashtra,Thane,401504,0,2
22-12-2025,Maharashtra,Thane,401601,0,5
22-12-2025,Maharashtra,Thane,401602,0,21
22-12-2025,Maharashtra,Thane,401606,0,8
22-12-2025,Maharashtra,Thane,421001,1,13
22-12-2025,Maharashtra,Thane,421002,1,55
22-12-2025,Maharashtra,Thane,421103,0,6
22-12-2025,Maharashtra,Thane,421201,4,57
22-12-2025,Maharashtra,Thane,421204,8,37
22-12-2025,Maharashtra,Thane,421301,9,134
22-12-2025,Maharashtra,Thane,421305,4,39
22-12-2025,Maharashtra,Thane,421311,2,12
22-12-2025,Maharashtra,Thane,421402,0,8
22-12-2025,Maharashtra,Thane,421603,0,1
15-12-2025,Maharashtra,Thane,400602,1,11
15-12-2025,Maharashtra,Thane,400604,5,81
15-12-2025,Maharashtra,Thane,400703,2,37
15-12-2025,Maharashtra,Thane,400709,5,38
15-12-2025,Maharashtra,Thane,400710,0,5
15-12-2025,Maharashtra,Thane,401107,13,163
15-12-2025,Maharashtra,Thane,401301,0,3
15-12-2025,Maharashtra,Thane,401403,0,14
15-12-2025,Maharashtra,Thane,401504,0,2
15-12-2025,Maharashtra,Thane,401506,0,3
15-12-2025,Maharashtra,Thane,401602,0,32
15-12-2025,Maharashtra,Thane,401701,0,1
15-12-2025,Maharashtra,Thane,401703,0,2
15-12-2025,Maharashtra,Thane,421004,5,57
15-12-2025,Maharashtra,Thane,421005,3,35
15-12-2025,Maharashtra,Thane,421103,0,17
15-12-2025,Maharashtra,Thane,421302,30,316
15-12-2025,Maharashtra,Thane,421305,2,52
15-12-2025,Maharashtra,Thane,421505,1,15
15-12-2025,Maharashtra,Thane,421601,6,85
15-12-2025,Maharashtra,Thane,421602,0,16
15-12-2025,Maharashtra,Thane,421603,0,3
15-12-2025,Maharashtra,Thane,421604,0,1
08-12-2025,Maharashtra,Thane,400601,4,46
08-12-2025,Maharashtra,Thane,400608,1,16
08-12-2025,Maharashtra,Thane,400612,30,231
08-12-2025,Maharashtra,Thane,400703,4,40
08-12-2025,Maharashtra,Thane,400708,10,60
08-12-2025,Maharashtra,Thane,400709,6,44
08-12-2025,Maharashtra,Thane,401104,0,1
08-12-2025,Maharashtra,Thane,401208,2,29
08-12-2025,Maharashtra,Thane,401209,0,30
08-12-2025,Maharashtra,Thane,401301,0,6
08-12-2025,Maharashtra,Thane,401401,0,7
08-12-2025,Maharashtra,Thane,401404,0,18
08-12-2025,Maharashtra,Thane,401506,0,1
08-12-2025,Maharashtra,Thane,401606,0,16
08-12-2025,Maharashtra,Thane,401607,0,20
08-12-2025,Maharashtra,Thane,421004,2,29
08-12-2025,Maharashtra,Thane,421101,1,15
08-12-2025,Maharashtra,Thane,421204,8,69
08-12-2025,Maharashtra,Thane,421301,9,173
08-12-2025,Maharashtra,Thane,421308,1,16
08-12-2025,Maharashtra,Thane,421311,1,13
08-12-2025,Maharashtra,Thane,421403,2,20
08-12-2025,Maharashtra,Thane,421501,4,68
09-12-2025,Maharashtra,Thane,400601,5,56
09-12-2025,Maharashtra,Thane,400605,5,69
09-12-2025,Maharashtra,Thane,400606,3,29
09-12-2025,Maharashtra,Thane,400608,0,15
09-12-2025,Maharashtra,Thane,400614,2,13
09-12-2025,Maharashtra,Thane,400703,2,40
09-12-2025,Maharashtra,Thane,400708,1,54
09-12-2025,Maharashtra,Thane,400710,0,5
09-12-2025,Maharashtra,Thane,401204,0,13
09-12-2025,Maharashtra,Thane,401206,0,3
09-12-2025,Maharashtra,Thane,401302,0,8
09-12-2025,Maharashtra,Thane,401305,0,29
09-12-2025,Maharashtra,Thane,401605,0,28
09-12-2025,Maharashtra,Thane,421004,0,36
09-12-2025,Maharashtra,Thane,421102,3,20
09-12-2025,Maharashtra,Thane,421302,31,267
09-12-2025,Maharashtra,Thane,421306,14,119
09-12-2025,Maharashtra,Thane,421308,1,15
09-12-2025,Maharashtra,Thane,421502,0,2
09-12-2025,Maharashtra,Thane,421605,1,28
11-12-2025,Maharashtra,Thane,400602,0,8
11-12-2025,Maharashtra,Thane,400608,1,11
11-12-2025,Maharashtra,Thane,401207,0,8
11-12-2025,Maharashtra,Thane,401208,0,23
11-12-2025,Maharashtra,Thane,401403,0,22
11-12-2025,Maharashtra,Thane,401502,0,8
11-12-2025,Maharashtra,Thane,401606,0,15
11-12-2025,Maharashtra,Thane,421201,4,72
11-12-2025,Maharashtra,Thane,421305,1,43
11-12-2025,Maharashtra,Thane,421312,0,10
11-12-2025,Maharashtra,Thane,421503,4,88
11-12-2025,Maharashtra,Thane,421506,1,3
12-12-2025,Maharashtra,Thane,400604,2,42
12-12-2025,Maharashtra,Thane,400608,2,12
12-12-2025,Maharashtra,Thane,400612,25,178
12-12-2025,Maharashtra,Thane,400614,1,10
12-12-2025,Maharashtra,Thane,400706,7,65
12-12-2025,Maharashtra,Thane,401105,4,49
12-12-2025,Maharashtra,Thane,401208,0,16
12-12-2025,Maharashtra,Thane,401302,0,8
12-12-2025,Maharashtra,Thane,401401,0,7
12-12-2025,Maharashtra,Thane,401502,0,4
12-12-2025,Maharashtra,Thane,401601,0,1
12-12-2025,Maharashtra,Thane,401602,0,26
12-12-2025,Maharashtra,Thane,401603,0,35
12-12-2025,Maharashtra,Thane,401604,0,20
12-12-2025,Maharashtra,Thane,421002,0,38
12-12-2025,Maharashtra,Thane,421203,2,15
12-12-2025,Maharashtra,Thane,421204,8,64
12-12-2025,Maharashtra,Thane,421401,3,89
12-12-2025,Maharashtra,Thane,421602,0,16
20-12-2025,Maharashtra,Thane,400603,0,7
20-12-2025,Maharashtra,Thane,400604,2,35
20-12-2025,Maharashtra,Thane,400612,35,146
20-12-2025,Maharashtra,Thane,400615,4,43
20-12-2025,Maharashtra,Thane,400701,6,44
20-12-2025,Maharashtra,Thane,400703,4,27
20-12-2025,Maharashtra,Thane,401201,0,5
20-12-2025,Maharashtra,Thane,401501,0,10
20-12-2025,Maharashtra,Thane,401506,0,1
20-12-2025,Maharashtra,Thane,421306,10,52
20-12-2025,Maharashtra,Thane,421403,0,13
20-12-2025,Maharashtra,Thane,421602,0,12
20-12-2025,Maharashtra,Thane,421605,2,22
14-12-2025,Maharashtra,Thane,400602,0,2
14-12-2025,Maharashtra,Thane,400604,1,28
14-12-2025,Maharashtra,Thane,400607,4,19
14-12-2025,Maharashtra,Thane,400612,13,55
14-12-2025,Maharashtra,Thane,400615,3,20
14-12-2025,Maharashtra,Thane,400701,4,17
14-12-2025,Maharashtra,Thane,401207,0,1
14-12-2025,Maharashtra,Thane,401403,0,3
14-12-2025,Maharashtra,Thane,421002,1,3
14-12-2025,Maharashtra,Thane,421305,0,23
14-12-2025,Maharashtra,Thane,421308,0,9
14-12-2025,Maharashtra,Thane,421311,1,14
14-12-2025,Maharashtra,Thane,421401,0,3
14-12-2025,Maharashtra,Thane,421402,0,2
14-12-2025,Maharashtra,Thane,421501,1,12
14-12-2025,Maharashtra,Thane,421502,0,1
14-12-2025,Maharashtra,Thane,421602,0,6
13-12-2025,Maharashtra,Thane,400601,3,30
13-12-2025,Maharashtra,Thane,400604,5,35
13-12-2025,Maharashtra,Thane,400612,40,196
13-12-2025,Maharashtra,Thane,400614,0,13
13-12-2025,Maharashtra,Thane,401104,0,2
13-12-2025,Maharashtra,Thane,401105,3,38
13-12-2025,Maharashtra,Thane,401304,0,1
13-12-2025,Maharashtra,Thane,401405,0,2
13-12-2025,Maharashtra,Thane,401502,0,3
13-12-2025,Maharashtra,Thane,401603,0,18
13-12-2025,Maharashtra,Thane,401605,0,12
13-12-2025,Maharashtra,Thane,401607,0,3
13-12-2025,Maharashtra,Thane,401703,0,1
13-12-2025,Maharashtra,Thane,421102,1,24
13-12-2025,Maharashtra,Thane,421301,11,139
13-12-2025,Maharashtra,Thane,421401,2,41
17-12-2025,Maharashtra,Thane,400601,3,45
17-12-2025,Maharashtra,Thane,400606,4,31
17-12-2025,Maharashtra,Thane,400612,19,178
17-12-2025,Maharashtra,Thane,400708,8,43
17-12-2025,Maharashtra,Thane,400709,1,43
17-12-2025,Maharashtra,Thane,401103,0,3
17-12-2025,Maharashtra,Thane,401105,2,54
17-12-2025,Maharashtra,Thane,401106,0,4
17-12-2025,Maharashtra,Thane,401401,0,2
17-12-2025,Maharashtra,Thane,401602,1,25
17-12-2025,Maharashtra,Thane,421002,2,64
17-12-2025,Maharashtra,Thane,421004,2,48
17-12-2025,Maharashtra,Thane,421202,10,46
17-12-2025,Maharashtra,Thane,421204,2,41
17-12-2025,Maharashtra,Thane,421303,0,23
17-12-2025,Maharashtra,Thane,421506,0,3
17-12-2025,Maharashtra,Thane,421602,0,9
17-12-2025,Maharashtra,Thane,421605,3,39
16-12-2025,Maharashtra,Thane,400612,30,224
16-12-2025,Maharashtra,Thane,400703,3,33
16-12-2025,Maharashtra,Thane,400705,3,41
16-12-2025,Maharashtra,Thane,401107,10,163
16-12-2025,Maharashtra,Thane,401202,0,15
16-12-2025,Maharashtra,Thane,401303,1,13
16-12-2025,Maharashtra,Thane,401501,0,32
16-12-2025,Maharashtra,Thane,401602,1,34
16-12-2025,Maharashtra,Thane,401603,0,28
16-12-2025,Maharashtra,Thane,421001,2,35
16-12-2025,Maharashtra,Thane,421002,5,49
16-12-2025,Maharashtra,Thane,421003,0,2
16-12-2025,Maharashtra,Thane,421101,0,15
16-12-2025,Maharashtra,Thane,421201,6,78
16-12-2025,Maharashtra,Thane,421202,5,57
16-12-2025,Maharashtra,Thane,421203,1,13
16-12-2025,Maharashtra,Thane,421301,9,185
16-12-2025,Maharashtra,Thane,421502,1,6
16-12-2025,Maharashtra,Thane,421605,4,37
10-12-2025,Maharashtra,Thane,400606,4,33
10-12-2025,Maharashtra,Thane,400703,5,38
10-12-2025,Maharashtra,Thane,401101,4,33
10-12-2025,Maharashtra,Thane,401102,0,10
10-12-2025,Maharashtra,Thane,401103,0,2
10-12-2025,Maharashtra,Thane,401105,2,43
10-12-2025,Maharashtra,Thane,401201,0,12
10-12-2025,Maharashtra,Thane,401501,1,21
10-12-2025,Maharashtra,Thane,401502,0,7
10-12-2025,Maharashtra,Thane,421102,2,20
10-12-2025,Maharashtra,Thane,421202,4,52
10-12-2025,Maharashtra,Thane,421306,13,87
10-12-2025,Maharashtra,Thane,421601,4,66
10-12-2025,Maharashtra,Thane,421604,0,3
10-12-2025,Maharashtra,Thane,421605,7,43
20-12-2025,Maharashtra,Thane,401103,0,3
21-12-2025,Maharashtra,Thane,401102,0,1
21-12-2025,Maharashtra,Thane,401405,0,1
21-12-2025,Maharashtra,Thane,401504,0,1
21-12-2025,Maharashtra,Thane,401604,0,1
28-12-2025,Maharashtra,Thane,400615,7,45
28-12-2025,Maharashtra,Thane,400710,0,2
28-12-2025,Maharashtra,Thane,401305,0,10
28-12-2025,Maharashtra,Thane,401603,0,4
28-12-2025,Maharashtra,Thane,401605,0,2
28-12-2025,Maharashtra,Thane,421005,4,27
28-12-2025,Maharashtra,Thane,421203,1,23
28-12-2025,Maharashtra,Thane,421204,11,74
28-12-2025,Maharashtra,Thane,421403,1,8
28-12-2025,Maharashtra,Thane,421502,0,1
28-12-2025,Maharashtra,Thane,421602,1,6
28-12-2025,Maharashtra,Thane,421605,3,38
29-12-2025,Maharashtra,Thane,400602,0,21
29-12-2025,Maharashtra,Thane,400606,2,41
29-12-2025,Maharashtra,Thane,400610,1,16
29-12-2025,Maharashtra,Thane,400612,19,153
29-12-2025,Maharashtra,Thane,400701,8,37
29-12-2025,Maharashtra,Thane,400710,0,6
29-12-2025,Maharashtra,Thane,401105,3,51
29-12-2025,Maharashtra,Thane,401201,0,13
29-12-2025,Maharashtra,Thane,401402,0,2
29-12-2025,Maharashtra,Thane,401501,0,29
29-12-2025,Maharashtra,Thane,401602,0,28
29-12-2025,Maharashtra,Thane,401702,0,1
29-12-2025,Maharashtra,Thane,421102,4,25
29-12-2025,Maharashtra,Thane,421302,13,245
29-12-2025,Maharashtra,Thane,421303,1,27
29-12-2025,Maharashtra,Thane,421306,12,103
29-12-2025,Maharashtra,Thane,421501,6,54
29-12-2025,Maharashtra,Thane,421502,0,6
29-12-2025,Maharashtra,Thane,421603,0,7
03-12-2025,Maharashtra,Thane,400604,4,59
03-12-2025,Maharashtra,Thane,400610,3,17
03-12-2025,Maharashtra,Thane,400703,4,31
03-12-2025,Maharashtra,Thane,401103,0,4
03-12-2025,Maharashtra,Thane,401209,0,29
03-12-2025,Maharashtra,Thane,401302,0,3
03-12-2025,Maharashtra,Thane,401504,0,3
03-12-2025,Maharashtra,Thane,401601,0,13
03-12-2025,Maharashtra,Thane,401604,1,5
03-12-2025,Maharashtra,Thane,421204,6,60
03-12-2025,Maharashtra,Thane,421302,21,234
03-12-2025,Maharashtra,Thane,421305,2,53
03-12-2025,Maharashtra,Thane,421401,0,72
03-12-2025,Maharashtra,Thane,421403,0,11
03-12-2025,Maharashtra,Thane,421503,10,84
03-12-2025,Maharashtra,Thane,421505,0,17
03-12-2025,Maharashtra,Thane,421604,0,3
03-12-2025,Maharashtra,Thane,421605,3,32
06-12-2025,Maharashtra,Thane,400602,0,14
06-12-2025,Maharashtra,Thane,400604,2,50
06-12-2025,Maharashtra,Thane,400606,6,33
06-12-2025,Maharashtra,Thane,400705,2,15
06-12-2025,Maharashtra,Thane,401103,0,1
06-12-2025,Maharashtra,Thane,401107,13,130
06-12-2025,Maharashtra,Thane,401203,0,7
06-12-2025,Maharashtra,Thane,401207,0,5
06-12-2025,Maharashtra,Thane,401404,0,20
06-12-2025,Maharashtra,Thane,401503,0,4
06-12-2025,Maharashtra,Thane,401504,0,1
06-12-2025,Maharashtra,Thane,401702,0,3
06-12-2025,Maharashtra,Thane,421103,0,4
06-12-2025,Maharashtra,Thane,421201,11,82
06-12-2025,Maharashtra,Thane,421303,0,20
06-12-2025,Maharashtra,Thane,421308,1,15
06-12-2025,Maharashtra,Thane,421502,0,7
06-12-2025,Maharashtra,Thane,421604,0,2
06-12-2025,Maharashtra,Thane,421605,0,29
05-12-2025,Maharashtra,Thane,400608,0,26
05-12-2025,Maharashtra,Thane,400701,2,48
05-12-2025,Maharashtra,Thane,400708,2,56
05-12-2025,Maharashtra,Thane,401106,0,3
05-12-2025,Maharashtra,Thane,401204,1,7
05-12-2025,Maharashtra,Thane,401208,0,16
05-12-2025,Maharashtra,Thane,401304,0,3
05-12-2025,Maharashtra,Thane,401305,0,24
05-12-2025,Maharashtra,Thane,401405,0,3
05-12-2025,Maharashtra,Thane,401602,0,21
05-12-2025,Maharashtra,Thane,401604,0,5
05-12-2025,Maharashtra,Thane,401702,0,4
05-12-2025,Maharashtra,Thane,421004,1,29
05-12-2025,Maharashtra,Thane,421005,2,46
05-12-2025,Maharashtra,Thane,421305,9,53
05-12-2025,Maharashtra,Thane,421306,6,114
05-12-2025,Maharashtra,Thane,421501,6,62
05-12-2025,Maharashtra,Thane,421601,1,71
04-12-2025,Maharashtra,Thane,400610,0,19
04-12-2025,Maharashtra,Thane,400703,3,23
04-12-2025,Maharashtra,Thane,401101,2,33
04-12-2025,Maharashtra,Thane,401106,1,10
04-12-2025,Maharashtra,Thane,401107,12,141
04-12-2025,Maharashtra,Thane,401203,1,2
04-12-2025,Maharashtra,Thane,401208,1,23
04-12-2025,Maharashtra,Thane,401304,0,1
04-12-2025,Maharashtra,Thane,401401,0,5
04-12-2025,Maharashtra,Thane,401605,0,46
04-12-2025,Maharashtra,Thane,401606,0,8
04-12-2025,Maharashtra,Thane,401607,0,10
04-12-2025,Maharashtra,Thane,401701,0,1
04-12-2025,Maharashtra,Thane,421001,2,21
04-12-2025,Maharashtra,Thane,421004,2,41
04-12-2025,Maharashtra,Thane,421301,12,166
04-12-2025,Maharashtra,Thane,421302,17,275
04-12-2025,Maharashtra,Thane,421306,15,107
04-12-2025,Maharashtra,Thane,421502,0,2
04-12-2025,Maharashtra,Thane,421505,0,11
07-12-2025,Maharashtra,Thane,400603,0,1
07-12-2025,Maharashtra,Thane,400615,0,14
07-12-2025,Maharashtra,Thane,400703,1,10
07-12-2025,Maharashtra,Thane,400708,0,19
07-12-2025,Maharashtra,Thane,401101,0,10
07-12-2025,Maharashtra,Thane,401104,0,1
07-12-2025,Maharashtra,Thane,401107,5,91
07-12-2025,Maharashtra,Thane,401303,0,10
07-12-2025,Maharashtra,Thane,401305,1,10
07-12-2025,Maharashtra,Thane,401501,0,2
07-12-2025,Maharashtra,Thane,401702,0,1
07-12-2025,Maharashtra,Thane,421102,0,12
07-12-2025,Maharashtra,Thane,421203,1,9
07-12-2025,Maharashtra,Thane,421301,8,90
07-12-2025,Maharashtra,Thane,421308,0,10
07-12-2025,Maharashtra,Thane,421401,0,3
07-12-2025,Maharashtra,Thane,421403,0,1
07-12-2025,Maharashtra,Thane,421601,2,5
09-11-2025,Maharashtra,Thane,400612,7,70
09-11-2025,Maharashtra,Thane,400710,0,2
09-11-2025,Maharashtra,Thane,401101,1,18
09-11-2025,Maharashtra,Thane,401102,0,3
09-11-2025,Maharashtra,Thane,401104,0,1
09-11-2025,Maharashtra,Thane,401105,1,36
09-11-2025,Maharashtra,Thane,401107,8,66
09-11-2025,Maharashtra,Thane,401204,0,7
09-11-2025,Maharashtra,Thane,401403,0,17
09-11-2025,Maharashtra,Thane,401603,0,43
09-11-2025,Maharashtra,Thane,401610,0,1
09-11-2025,Maharashtra,Thane,421101,0,6
09-11-2025,Maharashtra,Thane,421203,0,8
09-11-2025,Maharashtra,Thane,421312,0,13
09-11-2025,Maharashtra,Thane,421604,0,1
11-11-2025,Maharashtra,Thane,400606,5,75
11-11-2025,Maharashtra,Thane,400610,0,23
11-11-2025,Maharashtra,Thane,400612,33,239
11-11-2025,Maharashtra,Thane,401107,14,159
11-11-2025,Maharashtra,Thane,401203,0,10
11-11-2025,Maharashtra,Thane,401204,0,22
11-11-2025,Maharashtra,Thane,401209,0,59
11-11-2025,Maharashtra,Thane,401301,0,17
11-11-2025,Maharashtra,Thane,401302,0,6
11-11-2025,Maharashtra,Thane,401506,0,2
11-11-2025,Maharashtra,Thane,401610,0,2
11-11-2025,Maharashtra,Thane,421003,0,23
11-11-2025,Maharashtra,Thane,421103,3,12
11-11-2025,Maharashtra,Thane,421202,3,64
11-11-2025,Maharashtra,Thane,421303,0,78
11-11-2025,Maharashtra,Thane,421308,2,48
11-11-2025,Maharashtra,Thane,421403,0,84
11-11-2025,Maharashtra,Thane,421502,0,10
11-11-2025,Maharashtra,Thane,421505,2,39
11-11-2025,Maharashtra,Thane,421601,2,184
10-11-2025,Maharashtra,Thane,400604,4,70
10-11-2025,Maharashtra,Thane,400608,1,13
10-11-2025,Maharashtra,Thane,400612,23,214
10-11-2025,Maharashtra,Thane,400705,3,41
10-11-2025,Maharashtra,Thane,400709,5,45
10-11-2025,Maharashtra,Thane,401105,0,55
10-11-2025,Maharashtra,Thane,401107,12,126
10-11-2025,Maharashtra,Thane,401204,1,25
10-11-2025,Maharashtra,Thane,401207,0,9
10-11-2025,Maharashtra,Thane,401402,0,7
10-11-2025,Maharashtra,Thane,401405,0,11
10-11-2025,Maharashtra,Thane,401501,0,74
10-11-2025,Maharashtra,Thane,401503,0,18
10-11-2025,Maharashtra,Thane,401601,0,8
10-11-2025,Maharashtra,Thane,401605,0,57
10-11-2025,Maharashtra,Thane,401701,0,1
10-11-2025,Maharashtra,Thane,421002,0,96
10-11-2025,Maharashtra,Thane,421005,2,64
10-11-2025,Maharashtra,Thane,421101,1,25
10-11-2025,Maharashtra,Thane,421312,0,35
10-11-2025,Maharashtra,Thane,421503,8,168
10-11-2025,Maharashtra,Thane,421605,4,30
04-11-2025,Maharashtra,Thane,400603,0,7
04-11-2025,Maharashtra,Thane,400604,3,56
04-11-2025,Maharashtra,Thane,400608,1,6
04-11-2025,Maharashtra,Thane,400701,3,40
04-11-2025,Maharashtra,Thane,401101,3,40
04-11-2025,Maharashtra,Thane,401102,0,22
04-11-2025,Maharashtra,Thane,401202,0,16
04-11-2025,Maharashtra,Thane,401207,0,6
04-11-2025,Maharashtra,Thane,401209,0,41
04-11-2025,Maharashtra,Thane,401303,1,46
04-11-2025,Maharashtra,Thane,401506,0,1
04-11-2025,Maharashtra,Thane,401606,0,29
04-11-2025,Maharashtra,Thane,401701,0,1
04-11-2025,Maharashtra,Thane,401703,0,1
04-11-2025,Maharashtra,Thane,421002,3,117
04-11-2025,Maharashtra,Thane,421004,2,53
04-11-2025,Maharashtra,Thane,421101,0,21
04-11-2025,Maharashtra,Thane,421203,0,19
04-11-2025,Maharashtra,Thane,421204,6,61
04-11-2025,Maharashtra,Thane,421302,15,464
04-11-2025,Maharashtra,Thane,421401,3,406
04-11-2025,Maharashtra,Thane,421402,2,144
04-11-2025,Maharashtra,Thane,421505,2,25
05-11-2025,Maharashtra,Thane,400607,6,30
05-11-2025,Maharashtra,Thane,400615,3,19
05-11-2025,Maharashtra,Thane,401105,4,24
05-11-2025,Maharashtra,Thane,401106,2,14
05-11-2025,Maharashtra,Thane,401404,0,23
05-11-2025,Maharashtra,Thane,401605,0,39
05-11-2025,Maharashtra,Thane,421204,10,49
05-11-2025,Maharashtra,Thane,421302,12,275
05-11-2025,Maharashtra,Thane,421308,0,32
05-11-2025,Maharashtra,Thane,421312,0,12
05-11-2025,Maharashtra,Thane,421403,0,5
05-11-2025,Maharashtra,Thane,421506,0,4
06-11-2025,Maharashtra,Thane,400607,1,51
06-11-2025,Maharashtra,Thane,400608,1,7
06-11-2025,Maharashtra,Thane,400709,3,42
06-11-2025,Maharashtra,Thane,401103,0,7
06-11-2025,Maharashtra,Thane,401208,1,37
06-11-2025,Maharashtra,Thane,401402,0,5
06-11-2025,Maharashtra,Thane,401403,0,84
06-11-2025,Maharashtra,Thane,421001,0,32
06-11-2025,Maharashtra,Thane,421005,2,32
06-11-2025,Maharashtra,Thane,421202,6,70
06-11-2025,Maharashtra,Thane,421204,12,60
06-11-2025,Maharashtra,Thane,421303,0,76
06-11-2025,Maharashtra,Thane,421311,0,21
06-11-2025,Maharashtra,Thane,421402,0,111
06-11-2025,Maharashtra,Thane,421502,0,3
07-11-2025,Maharashtra,Thane,400605,4,67
07-11-2025,Maharashtra,Thane,400607,5,38
07-11-2025,Maharashtra,Thane,400708,1,41
07-11-2025,Maharashtra,Thane,400709,3,41
07-11-2025,Maharashtra,Thane,401103,0,11
07-11-2025,Maharashtra,Thane,401106,0,17
07-11-2025,Maharashtra,Thane,401204,0,13
07-11-2025,Maharashtra,Thane,401207,0,8
07-11-2025,Maharashtra,Thane,401302,0,4
07-11-2025,Maharashtra,Thane,401304,0,1
07-11-2025,Maharashtra,Thane,401401,0,4
07-11-2025,Maharashtra,Thane,401403,0,71
07-11-2025,Maharashtra,Thane,401404,0,78
07-11-2025,Maharashtra,Thane,421002,0,81
07-11-2025,Maharashtra,Thane,421203,0,19
07-11-2025,Maharashtra,Thane,421311,2,27
07-11-2025,Maharashtra,Thane,421601,1,220
07-11-2025,Maharashtra,Thane,421603,0,19
08-11-2025,Maharashtra,Thane,400705,2,31
08-11-2025,Maharashtra,Thane,400706,9,41
08-11-2025,Maharashtra,Thane,401202,0,7
08-11-2025,Maharashtra,Thane,401203,1,15
08-11-2025,Maharashtra,Thane,401404,0,51
08-11-2025,Maharashtra,Thane,401501,1,17
08-11-2025,Maharashtra,Thane,401506,0,2
08-11-2025,Maharashtra,Thane,421302,21,386
08-11-2025,Maharashtra,Thane,421311,0,47
08-11-2025,Maharashtra,Thane,421402,1,87
08-11-2025,Maharashtra,Thane,421501,4,63
08-11-2025,Maharashtra,Thane,421602,0,41
08-11-2025,Maharashtra,Thane,421605,1,37
12-11-2025,Maharashtra,Thane,400601,4,71
12-11-2025,Maharashtra,Thane,400604,6,72
12-11-2025,Maharashtra,Thane,400710,1,6
12-11-2025,Maharashtra,Thane,401101,2,39
12-11-2025,Maharashtra,Thane,401201,0,35
12-11-2025,Maharashtra,Thane,401301,0,11
12-11-2025,Maharashtra,Thane,401302,0,7
12-11-2025,Maharashtra,Thane,401401,0,10
12-11-2025,Maharashtra,Thane,401403,0,25
12-11-2025,Maharashtra,Thane,401405,0,17
12-11-2025,Maharashtra,Thane,401504,0,7
12-11-2025,Maharashtra,Thane,421005,2,45
12-11-2025,Maharashtra,Thane,421202,2,68
12-11-2025,Maharashtra,Thane,421302,13,456
12-11-2025,Maharashtra,Thane,421501,4,65
12-11-2025,Maharashtra,Thane,421502,0,1
12-11-2025,Maharashtra,Thane,421506,0,5
12-11-2025,Maharashtra,Thane,421604,0,2
13-11-2025,Maharashtra,Thane,400603,0,11
13-11-2025,Maharashtra,Thane,400605,8,70
13-11-2025,Maharashtra,Thane,400614,0,9
13-11-2025,Maharashtra,Thane,401304,0,1
13-11-2025,Maharashtra,Thane,401401,0,4
13-11-2025,Maharashtra,Thane,401503,0,19
13-11-2025,Maharashtra,Thane,401601,0,8
13-11-2025,Maharashtra,Thane,401603,0,208
13-11-2025,Maharashtra,Thane,401605,0,50
13-11-2025,Maharashtra,Thane,421001,2,62
13-11-2025,Maharashtra,Thane,421002,1,105
13-11-2025,Maharashtra,Thane,421301,17,295
13-11-2025,Maharashtra,Thane,421506,0,2
13-11-2025,Maharashtra,Thane,421603,0,29
14-11-2025,Maharashtra,Thane,400602,1,14
14-11-2025,Maharashtra,Thane,400604,2,68
14-11-2025,Maharashtra,Thane,400703,1,34
