date,state,district,pincode,age_0_5,age_5_17,age_18_greater
30-10-2025,Maharashtra,Thane,401607,0,2,0
30-10-2025,Maharashtra,Thane,421001,3,3,0
30-10-2025,Maharashtra,Thane,421202,7,3,0
30-10-2025,Maharashtra,Thane,421204,16,4,0
30-10-2025,Maharashtra,Thane,421302,66,13,1
30-10-2025,Maharashtra,Thane,421402,3,1,0
13-06-2025,Maharashtra,Thane,400601,4,1,1
06-11-2025,Maharashtra,Thane,400604,1,1,0
06-11-2025,Maharashtra,Thane,400606,3,0,0
06-11-2025,Maharashtra,Thane,400612,9,4,0
06-11-2025,Maharashtra,Thane,400705,1,0,0
06-11-2025,Maharashtra,Thane,401107,3,11,0
06-11-2025,Maharashtra,Thane,401209,0,2,0
06-11-2025,Maharashtra,Thane,401305,2,0,0
06-11-2025,Maharashtra,Thane,401603,0,1,0
06-11-2025,Maharashtra,Thane,421002,3,0,0
06-11-2025,Maharashtra,Thane,421308,1,0,0
06-11-2025,Maharashtra,Thane,421501,3,4,0
06-11-2025,Maharashtra,Thane,421503,4,5,0
06-11-2025,Maharashtra,Thane,421601,4,1,0
05-11-2025,Maharashtra,Thane,400610,2,0,0
05-11-2025,Maharashtra,Thane,400708,10,2,0
05-11-2025,Maharashtra,Thane,401203,1,0,0
05-11-2025,Maharashtra,Thane,401208,3,2,0
05-11-2025,Maharashtra,Thane,401303,1,1,0
05-11-2025,Maharashtra,Thane,401403,0,1,0
05-11-2025,Maharashtra,Thane,421001,2,5,0
05-11-2025,Maharashtra,Thane,421002,6,2,0
05-11-2025,Maharashtra,Thane,421004,5,1,0
05-11-2025,Maharashtra,Thane,421203,1,1,0
05-11-2025,Maharashtra,Thane,421301,16,8,0
05-11-2025,Maharashtra,Thane,421305,5,2,0
05-11-2025,Maharashtra,Thane,421306,12,7,0
05-11-2025,Maharashtra,Thane,421402,1,0,0
05-11-2025,Maharashtra,Thane,421605,2,3,0
04-11-2025,Maharashtra,Thane,400709,1,0,0
08-11-2025,Maharashtra,Thane,400604,10,1,0
08-11-2025,Maharashtra,Thane,400605,7,3,0
08-11-2025,Maharashtra,Thane,401101,3,0,0
08-11-2025,Maharashtra,Thane,401302,1,0,0
08-11-2025,Maharashtra,Thane,401305,1,0,0
08-11-2025,Maharashtra,Thane,401602,2,0,0
08-11-2025,Maharashtra,Thane,401607,0,1,0
08-11-2025,Maharashtra,Thane,421001,3,0,0
08-11-2025,Maharashtra,Thane,421102,3,0,0
08-11-2025,Maharashtra,Thane,421204,5,4,0
08-11-2025,Maharashtra,Thane,421305,5,3,0
08-11-2025,Maharashtra,Thane,421601,6,0,0
07-11-2025,Maharashtra,Thane,400604,7,2,0
07-11-2025,Maharashtra,Thane,400606,8,0,0
07-11-2025,Maharashtra,Thane,400612,8,2,0
07-11-2025,Maharashtra,Thane,401208,1,0,0
07-11-2025,Maharashtra,Thane,401602,1,1,0
07-11-2025,Maharashtra,Thane,401604,1,1,0
07-11-2025,Maharashtra,Thane,421005,3,0,0
07-11-2025,Maharashtra,Thane,421101,1,0,0
07-11-2025,Maharashtra,Thane,421103,1,0,1
07-11-2025,Maharashtra,Thane,421402,0,1,0
09-11-2025,Maharashtra,Thane,400602,3,0,0
09-11-2025,Maharashtra,Thane,400605,8,2,0
09-11-2025,Maharashtra,Thane,400610,6,0,0
09-11-2025,Maharashtra,Thane,401302,1,0,0
09-11-2025,Maharashtra,Thane,401304,1,0,0
09-11-2025,Maharashtra,Thane,401602,1,2,0
09-11-2025,Maharashtra,Thane,421305,2,0,0
09-11-2025,Maharashtra,Thane,421505,2,0,0
09-11-2025,Maharashtra,Thane,421601,5,3,0
10-11-2025,Maharashtra,Thane,400606,9,2,0
10-11-2025,Maharashtra,Thane,400610,6,0,0
10-11-2025,Maharashtra,Thane,400615,12,0,0
10-11-2025,Maharashtra,Thane,401201,1,0,0
10-11-2025,Maharashtra,Thane,401206,1,0,0
10-11-2025,Maharashtra,Thane,401606,1,0,0
10-11-2025,Maharashtra,Thane,421004,5,1,0
10-11-2025,Maharashtra,Thane,421202,9,2,0
10-11-2025,Maharashtra,Thane,421308,5,0,0
10-11-2025,Maharashtra,Thane,421602,0,1,0
14-11-2025,Maharashtra,Thane,400615,0,1,0
14-11-2025,Maharashtra,Thane,400701,3,1,1
14-11-2025,Maharashtra,Thane,400710,1,0,0
14-11-2025,Maharashtra,Thane,401202,0,1,0
14-11-2025,Maharashtra,Thane,401605,1,0,0
14-11-2025,Maharashtra,Thane,401607,1,0,0
14-11-2025,Maharashtra,Thane,421102,1,2,0
14-11-2025,Maharashtra,Thane,421201,8,0,1
14-11-2025,Maharashtra,Thane,421305,3,1,0
14-11-2025,Maharashtra,Thane,421505,3,0,0
14-11-2025,Maharashtra,Thane,421601,6,1,0
13-11-2025,Maharashtra,Thane,400608,1,0,0
13-11-2025,Maharashtra,Thane,400615,2,1,0
13-11-2025,Maharashtra,Thane,401101,3,3,0
13-11-2025,Maharashtra,Thane,421005,1,1,0
13-11-2025,Maharashtra,Thane,421102,0,2,0
13-11-2025,Maharashtra,Thane,421201,4,1,0
13-11-2025,Maharashtra,Thane,421306,2,1,0
13-11-2025,Maharashtra,Thane,421403,2,0,0
01-11-2025,Maharashtra,Thane,400610,1,0,0
01-11-2025,Maharashtra,Thane,401101,2,1,0
01-11-2025,Maharashtra,Thane,421301,3,1,0
01-11-2025,Maharashtra,Thane,421602,1,0,0
31-10-2025,Maharashtra,Thane,400612,19,15,0
31-10-2025,Maharashtra,Thane,400708,10,4,1
31-10-2025,Maharashtra,Thane,401105,9,4,0
31-10-2025,Maharashtra,Thane,401202,2,1,0
31-10-2025,Maharashtra,Thane,401303,5,1,0
31-10-2025,Maharashtra,Thane,401604,1,2,0
31-10-2025,Maharashtra,Thane,421202,9,3,0
31-10-2025,Maharashtra,Thane,421204,5,2,0
31-10-2025,Maharashtra,Thane,421301,17,12,0
31-10-2025,Maharashtra,Thane,421302,38,14,0
31-10-2025,Maharashtra,Thane,421303,1,0,0
31-10-2025,Maharashtra,Thane,421305,1,1,0
03-11-2025,Maharashtra,Thane,400610,1,1,0
03-11-2025,Maharashtra,Thane,400703,1,0,0
03-11-2025,Maharashtra,Thane,400705,4,1,0
03-11-2025,Maharashtra,Thane,400706,2,0,0
03-11-2025,Maharashtra,Thane,400708,2,2,0
03-11-2025,Maharashtra,Thane,401105,2,1,0
03-11-2025,Maharashtra,Thane,401302,1,0,0
03-11-2025,Maharashtra,Thane,421201,2,0,0
03-11-2025,Maharashtra,Thane,421305,7,0,0
03-11-2025,Maharashtra,Thane,421401,2,0,0
03-11-2025,Maharashtra,Thane,421503,3,4,0
02-11-2025,Maharashtra,Thane,400608,7,0,0
02-11-2025,Maharashtra,Thane,400610,4,1,0
02-11-2025,Maharashtra,Thane,400705,7,2,0
02-11-2025,Maharashtra,Thane,400710,1,2,0
02-11-2025,Maharashtra,Thane,401209,7,4,0
02-11-2025,Maharashtra,Thane,401303,5,1,0
02-11-2025,Maharashtra,Thane,421102,6,10,0
02-11-2025,Maharashtra,Thane,421103,3,0,0
02-11-2025,Maharashtra,Thane,421305,17,0,0
12-11-2025,Maharashtra,Thane,400608,0,0,1
12-11-2025,Maharashtra,Thane,400705,2,0,0
12-11-2025,Maharashtra,Thane,401107,5,3,0
12-11-2025,Maharashtra,Thane,401303,1,0,0
12-11-2025,Maharashtra,Thane,401602,0,1,0
12-11-2025,Maharashtra,Thane,421001,2,0,0
12-11-2025,Maharashtra,Thane,421103,1,0,0
12-11-2025,Maharashtra,Thane,421311,2,0,0
12-11-2025,Maharashtra,Thane,421403,3,0,0
12-11-2025,Maharashtra,Thane,421505,1,1,0
12-11-2025,Maharashtra,Thane,421601,1,3,0
12-11-2025,Maharashtra,Thane,421605,1,1,1
11-11-2025,Maharashtra,Thane,400603,3,0,0
11-11-2025,Maharashtra,Thane,401208,1,0,0
11-11-2025,Maharashtra,Thane,401602,1,0,0
11-11-2025,Maharashtra,Thane,401604,0,1,0
11-11-2025,Maharashtra,Thane,421002,3,1,0
11-11-2025,Maharashtra,Thane,421004,3,1,0
11-11-2025,Maharashtra,Thane,421102,1,0,0
11-11-2025,Maharashtra,Thane,421203,1,0,0
11-11-2025,Maharashtra,Thane,421204,4,0,0
11-11-2025,Maharashtra,Thane,421301,8,7,0
11-11-2025,Maharashtra,Thane,421302,25,7,0
11-11-2025,Maharashtra,Thane,421306,8,2,0
11-11-2025,Maharashtra,Thane,421602,0,1,0
11-11-2025,Maharashtra,Thane,421605,1,1,0
16-11-2025,Maharashtra,Thane,400606,4,1,0
16-11-2025,Maharashtra,Thane,400607,9,0,0
16-11-2025,Maharashtra,Thane,400710,1,0,0
16-11-2025,Maharashtra,Thane,401206,1,0,0
16-11-2025,Maharashtra,Thane,401302,1,0,0
16-11-2025,Maharashtra,Thane,401303,1,1,0
16-11-2025,Maharashtra,Thane,401402,1,0,0
16-11-2025,Maharashtra,Thane,421001,1,2,0
16-11-2025,Maharashtra,Thane,421004,5,1,0
16-11-2025,Maharashtra,Thane,421101,2,0,0
16-11-2025,Maharashtra,Thane,421301,22,7,0
16-11-2025,Maharashtra,Thane,421305,4,3,0
16-11-2025,Maharashtra,Thane,421308,2,0,0
16-11-2025,Maharashtra,Thane,421402,1,1,0
16-11-2025,Maharashtra,Thane,421403,2,0,0
16-11-2025,Maharashtra,Thane,421503,11,8,0
16-11-2025,Maharashtra,Thane,421601,9,0,0
16-11-2025,Maharashtra,Thane,421605,1,0,0
15-11-2025,Maharashtra,Thane,400605,17,3,0
15-11-2025,Maharashtra,Thane,400703,13,0,1
15-11-2025,Maharashtra,Thane,400705,5,0,0
15-11-2025,Maharashtra,Thane,400710,0,1,0
15-11-2025,Maharashtra,Thane,401208,6,2,0
15-11-2025,Maharashtra,Thane,401403,1,0,0
15-11-2025,Maharashtra,Thane,401404,4,0,0
15-11-2025,Maharashtra,Thane,401610,1,0,0
15-11-2025,Maharashtra,Thane,421002,3,2,0
15-11-2025,Maharashtra,Thane,421202,20,3,0
15-11-2025,Maharashtra,Thane,421204,15,3,0
15-11-2025,Maharashtra,Thane,421301,52,11,0
15-11-2025,Maharashtra,Thane,421306,29,9,0
15-11-2025,Maharashtra,Thane,421311,11,2,0
15-11-2025,Maharashtra,Thane,421401,8,2,0
15-11-2025,Maharashtra,Thane,421506,2,0,0
15-11-2025,Maharashtra,Thane,421605,4,2,0
14-06-2025,Maharashtra,Thane,400601,3,6,0
17-11-2025,Maharashtra,Thane,400607,4,0,0
17-11-2025,Maharashtra,Thane,400705,2,2,0
17-11-2025,Maharashtra,Thane,421301,14,3,1
17-11-2025,Maharashtra,Thane,421505,1,0,0
18-11-2025,Maharashtra,Thane,400603,1,0,0
18-11-2025,Maharashtra,Thane,401105,11,5,0
18-11-2025,Maharashtra,Thane,401106,3,0,0
18-11-2025,Maharashtra,Thane,401305,6,1,0
18-11-2025,Maharashtra,Thane,401402,1,0,0
18-11-2025,Maharashtra,Thane,401603,0,1,0
18-11-2025,Maharashtra,Thane,401605,1,0,0
18-11-2025,Maharashtra,Thane,421001,2,2,0
18-11-2025,Maharashtra,Thane,421103,1,0,0
18-11-2025,Maharashtra,Thane,421301,32,6,1
18-11-2025,Maharashtra,Thane,421308,5,0,0
18-11-2025,Maharashtra,Thane,421506,2,0,0
18-11-2025,Maharashtra,Thane,421601,5,0,0
18-11-2025,Maharashtra,Thane,421605,9,2,0
15-06-2025,Maharashtra,Thane,400601,0,2,0
25-11-2025,Maharashtra,Thane,400602,1,1,0
25-11-2025,Maharashtra,Thane,400607,7,3,0
25-11-2025,Maharashtra,Thane,400608,4,0,0
25-11-2025,Maharashtra,Thane,400701,10,1,0
25-11-2025,Maharashtra,Thane,401107,13,3,0
25-11-2025,Maharashtra,Thane,401603,1,0,0
25-11-2025,Maharashtra,Thane,421002,3,1,0
25-11-2025,Maharashtra,Thane,421311,3,4,0
25-11-2025,Maharashtra,Thane,421403,1,1,0
25-11-2025,Maharashtra,Thane,421602,5,2,0
19-11-2025,Maharashtra,Thane,400605,13,0,1
19-11-2025,Maharashtra,Thane,401101,9,2,1
19-11-2025,Maharashtra,Thane,401106,4,1,0
19-11-2025,Maharashtra,Thane,401302,0,1,0
19-11-2025,Maharashtra,Thane,421004,3,0,2
19-11-2025,Maharashtra,Thane,421101,3,2,1
19-11-2025,Maharashtra,Thane,421303,1,0,0
15-12-2025,Maharashtra,Thane,400605,8,4,0
15-12-2025,Maharashtra,Thane,400606,9,1,0
15-12-2025,Maharashtra,Thane,400607,14,2,1
15-12-2025,Maharashtra,Thane,400608,3,0,0
15-12-2025,Maharashtra,Thane,400610,6,0,2
15-12-2025,Maharashtra,Thane,400614,2,1,0
15-12-2025,Maharashtra,Thane,400705,10,3,0
15-12-2025,Maharashtra,Thane,400708,22,6,0
15-12-2025,Maharashtra,Thane,401106,1,0,0
15-12-2025,Maharashtra,Thane,401201,2,0,0
15-12-2025,Maharashtra,Thane,401209,8,2,0
15-12-2025,Maharashtra,Thane,401304,1,0,0
15-12-2025,Maharashtra,Thane,401401,1,0,0
15-12-2025,Maharashtra,Thane,401501,4,1,0
15-12-2025,Maharashtra,Thane,401603,2,2,0
15-12-2025,Maharashtra,Thane,421102,10,4,1
15-12-2025,Maharashtra,Thane,421204,18,12,0
15-12-2025,Maharashtra,Thane,421303,1,0,0
15-12-2025,Maharashtra,Thane,421312,1,0,0
21-12-2025,Maharashtra,Thane,400607,4,0,0
21-12-2025,Maharashtra,Thane,400706,2,0,0
21-12-2025,Maharashtra,Thane,401107,13,0,0
21-12-2025,Maharashtra,Thane,401204,1,0,0
21-12-2025,Maharashtra,Thane,401209,2,0,0
21-12-2025,Maharashtra,Thane,421003,1,0,0
21-12-2025,Maharashtra,Thane,421306,7,0,0
22-12-2025,Maharashtra,Thane,400615,5,0,0
22-12-2025,Maharashtra,Thane,400705,7,0,0
22-12-2025,Maharashtra,Thane,401101,8,0,0
22-12-2025,Maharashtra,Thane,401102,3,0,0
22-12-2025,Maharashtra,Thane,401106,2,0,0
22-12-2025,Maharashtra,Thane,401202,1,0,0
22-12-2025,Maharashtra,Thane,401610,2,0,0
22-12-2025,Maharashtra,Thane,421003,1,0,0
22-12-2025,Maharashtra,Thane,421303,3,0,0
22-12-2025,Maharashtra,Thane,421308,9,0,0
22-12-2025,Maharashtra,Thane,421312,1,0,0
22-12-2025,Maharashtra,Thane,421501,13,0,0
22-12-2025,Maharashtra,Thane,421505,1,0,0
22-12-2025,Maharashtra,Thane,421605,5,0,0
23-12-2025,Maharashtra,Thane,400602,1,0,0
23-12-2025,Maharashtra,Thane,400604,11,0,0
23-12-2025,Maharashtra,Thane,400701,4,1,0
23-12-2025,Maharashtra,Thane,400706,15,0,0
23-12-2025,Maharashtra,Thane,401105,8,0,0
23-12-2025,Maharashtra,Thane,401208,1,0,0
23-12-2025,Maharashtra,Thane,401209,1,0,0
23-12-2025,Maharashtra,Thane,401501,3,0,0
23-12-2025,Maharashtra,Thane,401602,2,0,0
23-12-2025,Maharashtra,Thane,421203,1,0,0
23-12-2025,Maharashtra,Thane,421301,24,0,0
23-12-2025,Maharashtra,Thane,421401,7,0,0
23-12-2025,Maharashtra,Thane,421505,2,0,0
23-12-2025,Maharashtra,Thane,421605,5,0,0
24-12-2025,Maharashtra,Thane,400606,2,0,0
24-12-2025,Maharashtra,Thane,400701,8,2,0
24-12-2025,Maharashtra,Thane,400708,6,2,0
24-12-2025,Maharashtra,Thane,401201,1,0,0
24-12-2025,Maharashtra,Thane,401607,1,1,0
24-12-2025,Maharashtra,Thane,421002,3,1,0
24-12-2025,Maharashtra,Thane,421102,6,0,0
24-12-2025,Maharashtra,Thane,421201,3,0,0
24-12-2025,Maharashtra,Thane,421202,3,0,0
24-12-2025,Maharashtra,Thane,421306,6,0,0
24-12-2025,Maharashtra,Thane,421311,2,0,0
25-12-2025,Maharashtra,Thane,401105,2,1,0
25-12-2025,Maharashtra,Thane,401304,0,1,0
25-12-2025,Maharashtra,Thane,421001,0,1,0
25-12-2025,Maharashtra,Thane,421005,1,0,0
25-12-2025,Maharashtra,Thane,421308,1,0,0
25-12-2025,Maharashtra,Thane,421311,0,2,0
25-12-2025,Maharashtra,Thane,421402,1,2,0
25-12-2025,Maharashtra,Thane,421501,3,4,0
25-12-2025,Maharashtra,Thane,421505,1,0,0
27-12-2025,Maharashtra,Thane,400604,1,0,0
27-12-2025,Maharashtra,Thane,400615,1,0,0
27-12-2025,Maharashtra,Thane,400708,1,1,0
27-12-2025,Maharashtra,Thane,401101,5,1,0
27-12-2025,Maharashtra,Thane,401303,1,0,0
27-12-2025,Maharashtra,Thane,421201,7,2,0
27-12-2025,Maharashtra,Thane,421505,1,0,0
16-06-2025,Maharashtra,Thane,400601,4,3,0
26-12-2025,Maharashtra,Thane,400612,9,2,1
26-12-2025,Maharashtra,Thane,401305,2,0,0
26-12-2025,Maharashtra,Thane,401603,0,1,0
26-12-2025,Maharashtra,Thane,421005,1,1,0
26-12-2025,Maharashtra,Thane,421204,7,1,0
26-12-2025,Maharashtra,Thane,421306,3,2,0
26-12-2025,Maharashtra,Thane,421311,0,1,0
26-12-2025,Maharashtra,Thane,421605,2,1,0
28-12-2025,Maharashtra,Thane,400602,1,0,0
28-12-2025,Maharashtra,Thane,400604,3,1,0
28-12-2025,Maharashtra,Thane,400610,0,1,0
28-12-2025,Maharashtra,Thane,400701,5,2,0
28-12-2025,Maharashtra,Thane,401101,21,1,0
28-12-2025,Maharashtra,Thane,401105,7,3,0
28-12-2025,Maharashtra,Thane,401107,13,7,0
28-12-2025,Maharashtra,Thane,401503,1,0,0
28-12-2025,Maharashtra,Thane,421303,2,0,0
28-12-2025,Maharashtra,Thane,421305,2,2,0
28-12-2025,Maharashtra,Thane,421401,6,0,0
28-12-2025,Maharashtra,Thane,421503,9,2,0
28-12-2025,Maharashtra,Thane,421505,1,1,0
29-12-2025,Maharashtra,Thane,400607,2,0,0
29-12-2025,Maharashtra,Thane,400614,0,2,0
29-12-2025,Maharashtra,Thane,400705,1,2,0
29-12-2025,Maharashtra,Thane,400709,2,0,0
29-12-2025,Maharashtra,Thane,401207,2,0,0
29-12-2025,Maharashtra,Thane,401209,2,2,0
29-12-2025,Maharashtra,Thane,401606,1,0,0
29-12-2025,Maharashtra,Thane,421305,3,0,0
29-12-2025,Maharashtra,Thane,421311,3,1,0
29-12-2025,Maharashtra,Thane,421401,3,2,0
31-12-2025,Maharashtra,Thane,400602,2,0,0
31-12-2025,Maharashtra,Thane,400608,3,1,0
31-12-2025,Maharashtra,Thane,401304,0,1,0
31-12-2025,Maharashtra,Thane,401305,1,3,0
31-12-2025,Maharashtra,Thane,401504,0,1,0
31-12-2025,Maharashtra,Thane,421004,5,0,0
31-12-2025,Maharashtra,Thane,421505,2,0,0
31-12-2025,Maharashtra,Thane,421601,8,1,0
31-12-2025,Maharashtra,Thane,421605,7,5,1
01-01-2026,Maharashtra,Thane,400603,1,0,0
01-01-2026,Maharashtra,Thane,400615,8,4,0
01-01-2026,Maharashtra,Thane,400708,15,4,0
01-01-2026,Maharashtra,Thane,401105,8,7,0
01-01-2026,Maharashtra,Thane,401208,4,2,0
01-01-2026,Maharashtra,Thane,401603,4,4,0
01-01-2026,Maharashtra,Thane,401604,5,2,0
01-01-2026,Maharashtra,Thane,421004,9,7,0
01-01-2026,Maharashtra,Thane,421005,3,2,0
01-01-2026,Maharashtra,Thane,421201,11,8,0
01-01-2026,Maharashtra,Thane,421204,12,8,1
01-01-2026,Maharashtra,Thane,421303,1,0,0
01-01-2026,Maharashtra,Thane,421305,9,2,0
01-01-2026,Maharashtra,Thane,421311,3,0,0
01-01-2026,Maharashtra,Thane,421401,12,6,0
01-01-2026,Maharashtra,Thane,421402,2,1,0
01-01-2026,Maharashtra,Thane,421403,7,3,0
01-01-2026,Maharashtra,Thane,421502,3,0,0
02-01-2026,Maharashtra,Thane,400604,7,1,0
02-01-2026,Maharashtra,Thane,400605,5,4,0
02-01-2026,Maharashtra,Thane,400606,8,0,0
02-01-2026,Maharashtra,Thane,400615,4,2,0
02-01-2026,Maharashtra,Thane,400709,3,1,0
02-01-2026,Maharashtra,Thane,401101,6,2,1
02-01-2026,Maharashtra,Thane,401105,2,3,0
02-01-2026,Maharashtra,Thane,401301,0,1,0
02-01-2026,Maharashtra,Thane,401305,2,0,0
02-01-2026,Maharashtra,Thane,401602,2,0,0
02-01-2026,Maharashtra,Thane,401604,6,2,0
02-01-2026,Maharashtra,Thane,421002,9,2,0
02-01-2026,Maharashtra,Thane,421005,2,1,0
02-01-2026,Maharashtra,Thane,421301,28,12,1
02-01-2026,Maharashtra,Thane,421305,4,1,1
02-01-2026,Maharashtra,Thane,421403,1,0,0
02-01-2026,Maharashtra,Thane,421503,28,6,3
02-01-2026,Maharashtra,Thane,421601,14,1,0
03-01-2026,Maharashtra,Thane,400604,0,1,0
03-01-2026,Maharashtra,Thane,400606,0,2,0
03-01-2026,Maharashtra,Thane,400612,0,2,11
03-01-2026,Maharashtra,Thane,400614,1,0,1
03-01-2026,Maharashtra,Thane,400703,0,2,0
03-01-2026,Maharashtra,Thane,400705,0,1,0
03-01-2026,Maharashtra,Thane,400708,0,2,0
03-01-2026,Maharashtra,Thane,400710,0,1,0
03-01-2026,Maharashtra,Thane,401105,0,1,0
03-01-2026,Maharashtra,Thane,401602,0,1,0
03-01-2026,Maharashtra,Thane,421002,0,1,0
03-01-2026,Maharashtra,Thane,421503,0,3,1
17-06-2025,Maharashtra,Thane,400601,3,4,0
09-06-2025,Maharashtra,Thane,400605,7,2,0
09-06-2025,Maharashtra,Thane,401105,1,5,0
09-06-2025,Maharashtra,Thane,401201,1,2,0
09-06-2025,Maharashtra,Thane,401202,0,2,0
09-06-2025,Maharashtra,Thane,401209,3,2,0
09-06-2025,Maharashtra,Thane,401305,3,2,0
09-06-2025,Maharashtra,Thane,401403,0,1,1
09-06-2025,Maharashtra,Thane,401501,1,2,0
09-06-2025,Maharashtra,Thane,401603,2,0,0
09-06-2025,Maharashtra,Thane,401606,0,5,0
09-06-2025,Maharashtra,Thane,421002,4,9,0
09-06-2025,Maharashtra,Thane,421103,2,1,0
09-06-2025,Maharashtra,Thane,421201,3,6,1
09-06-2025,Maharashtra,Thane,421203,0,1,0
09-06-2025,Maharashtra,Thane,421302,17,18,0
09-06-2025,Maharashtra,Thane,421401,3,6,0
09-06-2025,Maharashtra,Thane,421602,0,1,0
09-06-2025,Maharashtra,Thane,421605,0,3,0
10-06-2025,Maharashtra,Thane,400603,1,1,0
10-06-2025,Maharashtra,Thane,400615,4,3,0
10-06-2025,Maharashtra,Thane,400706,3,5,0
10-06-2025,Maharashtra,Thane,400708,10,7,0
10-06-2025,Maharashtra,Thane,401101,4,4,1
10-06-2025,Maharashtra,Thane,401103,2,1,0
10-06-2025,Maharashtra,Thane,401105,6,6,0
10-06-2025,Maharashtra,Thane,401202,0,1,0
10-06-2025,Maharashtra,Thane,401209,3,2,0
10-06-2025,Maharashtra,Thane,401405,1,0,0
10-06-2025,Maharashtra,Thane,401504,0,1,0
10-06-2025,Maharashtra,Thane,401602,2,4,0
10-06-2025,Maharashtra,Thane,401604,1,0,0
10-06-2025,Maharashtra,Thane,421101,2,0,0
10-06-2025,Maharashtra,Thane,421203,0,1,0
10-06-2025,Maharashtra,Thane,421204,1,0,0
10-06-2025,Maharashtra,Thane,421305,2,4,0
10-06-2025,Maharashtra,Thane,421401,5,5,0
10-06-2025,Maharashtra,Thane,421605,2,1,0
11-06-2025,Maharashtra,Thane,400610,2,2,0
11-06-2025,Maharashtra,Thane,400706,4,1,0
11-06-2025,Maharashtra,Thane,401201,0,1,0
11-06-2025,Maharashtra,Thane,401405,1,0,0
11-06-2025,Maharashtra,Thane,421102,4,0,0
11-06-2025,Maharashtra,Thane,421202,3,2,0
11-06-2025,Maharashtra,Thane,421204,1,4,0
11-06-2025,Maharashtra,Thane,421301,14,11,0
11-06-2025,Maharashtra,Thane,421402,3,6,0
11-06-2025,Maharashtra,Thane,421403,2,0,0
11-06-2025,Maharashtra,Thane,421603,0,2,0
12-06-2025,Maharashtra,Thane,400615,0,2,0
12-06-2025,Maharashtra,Thane,400708,7,5,0
12-06-2025,Maharashtra,Thane,400709,2,2,0
12-06-2025,Maharashtra,Thane,401404,0,1,0
12-06-2025,Maharashtra,Thane,401605,0,1,0
12-06-2025,Maharashtra,Thane,421301,14,10,1
12-06-2025,Maharashtra,Thane,421305,3,4,0
12-06-2025,Maharashtra,Thane,421501,4,3,0
13-06-2025,Maharashtra,Thane,400602,2,0,0
13-06-2025,Maharashtra,Thane,400604,3,7,0
13-06-2025,Maharashtra,Thane,400607,10,3,0
13-06-2025,Maharashtra,Thane,400708,5,6,0
13-06-2025,Maharashtra,Thane,401101,4,3,1
13-06-2025,Maharashtra,Thane,401105,1,7,0
13-06-2025,Maharashtra,Thane,401106,1,0,0
13-06-2025,Maharashtra,Thane,401207,1,0,0
13-06-2025,Maharashtra,Thane,401501,1,1,0
13-06-2025,Maharashtra,Thane,401506,1,0,0
13-06-2025,Maharashtra,Thane,401602,1,0,0
13-06-2025,Maharashtra,Thane,401604,0,1,0
13-06-2025,Maharashtra,Thane,401610,0,1,0
13-06-2025,Maharashtra,Thane,421004,1,2,0
13-06-2025,Maharashtra,Thane,421005,1,1,1
13-06-2025,Maharashtra,Thane,421103,1,0,0
13-06-2025,Maharashtra,Thane,421202,1,3,0
13-06-2025,Maharashtra,Thane,421203,1,2,0
13-06-2025,Maharashtra,Thane,421311,1,1,0
18-06-2025,Maharashtra,Thane,400601,2,6,0
14-06-2025,Maharashtra,Thane,400602,2,0,0
14-06-2025,Maharashtra,Thane,400607,7,3,0
14-06-2025,Maharashtra,Thane,400709,10,2,0
14-06-2025,Maharashtra,Thane,401101,4,4,0
14-06-2025,Maharashtra,Thane,401503,1,0,0
14-06-2025,Maharashtra,Thane,421004,0,5,0
14-06-2025,Maharashtra,Thane,421201,1,7,0
14-06-2025,Maharashtra,Thane,421302,14,13,0
14-06-2025,Maharashtra,Thane,421303,0,1,0
14-06-2025,Maharashtra,Thane,421402,1,0,0
15-06-2025,Maharashtra,Thane,400604,0,3,0
15-06-2025,Maharashtra,Thane,400605,2,3,0
15-06-2025,Maharashtra,Thane,400607,2,4,1
15-06-2025,Maharashtra,Thane,400703,4,1,0
15-06-2025,Maharashtra,Thane,400709,2,1,0
15-06-2025,Maharashtra,Thane,401303,0,1,0
15-06-2025,Maharashtra,Thane,401404,1,0,0
15-06-2025,Maharashtra,Thane,421002,0,1,0
15-06-2025,Maharashtra,Thane,421204,2,0,0
15-06-2025,Maharashtra,Thane,421501,2,1,0
17-06-2025,Maharashtra,Thane,400708,8,0,0
17-06-2025,Maharashtra,Thane,400709,1,6,0
17-06-2025,Maharashtra,Thane,401101,5,4,1
17-06-2025,Maharashtra,Thane,401104,0,1,0
17-06-2025,Maharashtra,Thane,401303,1,0,0
17-06-2025,Maharashtra,Thane,401403,3,0,0
17-06-2025,Maharashtra,Thane,401606,1,2,0
17-06-2025,Maharashtra,Thane,421002,3,5,0
17-06-2025,Maharashtra,Thane,421004,7,3,0
17-06-2025,Maharashtra,Thane,421005,2,5,0
17-06-2025,Maharashtra,Thane,421103,1,0,0
17-06-2025,Maharashtra,Thane,421302,28,48,1
17-06-2025,Maharashtra,Thane,421303,2,4,0
17-06-2025,Maharashtra,Thane,421305,4,6,0
17-06-2025,Maharashtra,Thane,421306,4,9,0
17-06-2025,Maharashtra,Thane,421602,1,5,0
16-06-2025,Maharashtra,Thane,400606,0,4,0
16-06-2025,Maharashtra,Thane,400608,1,2,0
16-06-2025,Maharashtra,Thane,400612,8,24,1
16-06-2025,Maharashtra,Thane,400703,2,2,0
